state_name,county,entries
['NM'],['San Juan'],"[['4/17', 243], ['4/18', 260], ['4/19', 275], ['4/20', 293], ['4/21', 314], ['4/22', 339], ['4/23', 390], ['4/24', 420], ['4/25', 435], ['4/26', 442], ['4/27', 463], ['4/28', 508], ['4/29', 576], ['4/30', 621], ['5/1', 637], ['5/2', 710], ['5/3', 736], ['5/4', 781], ['5/5', 806], ['5/6', 844], ['5/7', 921], ['5/8', 989], ['5/9', 1015], ['5/10', 1034], ['5/11', 1107], ['5/12', 1149], ['5/13', 1203], ['5/14', 1237], ['5/15', 1274], ['5/16', 1316], ['5/17', 1344], ['5/18', 1376], ['5/19', 1432], ['5/20', 1451], ['5/21', 1451], ['5/22', 1490], ['5/23', 1533], ['5/24', 1558], ['5/25', 1581], ['5/26', 1605], ['5/27', 1642], ['5/28', 1662], ['5/29', 1692], ['5/30', 1715], ['5/31', 1733], ['6/1', 1771], ['6/2', 1813], ['6/3', 1821], ['6/4', 1842], ['6/5', 1893], ['6/6', 1923], ['6/7', 1966], ['6/8', 1990], ['6/9', 1999], ['6/10', 2034], ['6/11', 2043], ['6/12', 2081], ['6/13', 2083], ['6/14', 2098], ['6/15', 2123], ['6/16', 2129]]"
['NM'],['San Miguel'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 3], ['5/6', 4], ['5/7', 4], ['5/8', 5], ['5/9', 6], ['5/10', 6], ['5/11', 7], ['5/12', 7], ['5/13', 7], ['5/14', 7], ['5/15', 9], ['5/16', 10], ['5/17', 10], ['5/18', 10], ['5/19', 10], ['5/20', 10], ['5/21', 10], ['5/22', 10], ['5/23', 11], ['5/24', 11], ['5/25', 14], ['5/26', 14], ['5/27', 14], ['5/28', 14], ['5/29', 15], ['5/30', 15], ['5/31', 15], ['6/1', 15], ['6/2', 15], ['6/3', 15], ['6/4', 15], ['6/5', 15], ['6/6', 15], ['6/7', 15], ['6/8', 16], ['6/9', 16], ['6/10', 16], ['6/11', 16], ['6/12', 16], ['6/13', 16], ['6/14', 16], ['6/15', 16], ['6/16', 16]]"
['NM'],['Sandoval'],"[['4/17', 301], ['4/18', 311], ['4/19', 315], ['4/20', 317], ['4/21', 322], ['4/22', 341], ['4/23', 345], ['4/24', 357], ['4/25', 365], ['4/26', 374], ['4/27', 378], ['4/28', 383], ['4/29', 385], ['4/30', 389], ['5/1', 396], ['5/2', 410], ['5/3', 416], ['5/4', 421], ['5/5', 426], ['5/6', 432], ['5/7', 439], ['5/8', 451], ['5/9', 452], ['5/10', 458], ['5/11', 467], ['5/12', 474], ['5/13', 477], ['5/14', 479], ['5/15', 483], ['5/16', 488], ['5/17', 493], ['5/18', 495], ['5/19', 520], ['5/20', 528], ['5/21', 528], ['5/22', 529], ['5/23', 534], ['5/24', 543], ['5/25', 544], ['5/26', 546], ['5/27', 551], ['5/28', 556], ['5/29', 559], ['5/30', 566], ['5/31', 568], ['6/1', 568], ['6/2', 572], ['6/3', 575], ['6/4', 578], ['6/5', 579], ['6/6', 585], ['6/7', 597], ['6/8', 600], ['6/9', 604], ['6/10', 604], ['6/11', 607], ['6/12', 609], ['6/13', 616], ['6/14', 630], ['6/15', 634], ['6/16', 642]]"
['NM'],['Santa Fe'],"[['4/17', 80], ['4/18', 82], ['4/19', 83], ['4/20', 86], ['4/21', 88], ['4/22', 93], ['4/23', 94], ['4/24', 94], ['4/25', 95], ['4/26', 95], ['4/27', 95], ['4/28', 98], ['4/29', 98], ['4/30', 100], ['5/1', 100], ['5/2', 107], ['5/3', 107], ['5/4', 108], ['5/5', 108], ['5/6', 110], ['5/7', 110], ['5/8', 110], ['5/9', 110], ['5/10', 111], ['5/11', 112], ['5/12', 112], ['5/13', 113], ['5/14', 113], ['5/15', 114], ['5/16', 122], ['5/17', 123], ['5/18', 124], ['5/19', 127], ['5/20', 127], ['5/21', 127], ['5/22', 129], ['5/23', 130], ['5/24', 132], ['5/25', 133], ['5/26', 133], ['5/27', 137], ['5/28', 137], ['5/29', 137], ['5/30', 140], ['5/31', 142], ['6/1', 144], ['6/2', 148], ['6/3', 150], ['6/4', 150], ['6/5', 150], ['6/6', 150], ['6/7', 155], ['6/8', 155], ['6/9', 155], ['6/10', 160], ['6/11', 161], ['6/12', 165], ['6/13', 170], ['6/14', 170], ['6/15', 173], ['6/16', 178]]"
['NM'],['Socorro'],"[['4/17', 20], ['4/18', 20], ['4/19', 20], ['4/20', 31], ['4/21', 34], ['4/22', 34], ['4/23', 38], ['4/24', 39], ['4/25', 40], ['4/26', 40], ['4/27', 40], ['4/28', 41], ['4/29', 42], ['4/30', 42], ['5/1', 43], ['5/2', 43], ['5/3', 45], ['5/4', 46], ['5/5', 48], ['5/6', 48], ['5/7', 48], ['5/8', 48], ['5/9', 48], ['5/10', 48], ['5/11', 49], ['5/12', 49], ['5/13', 49], ['5/14', 49], ['5/15', 49], ['5/16', 49], ['5/17', 49], ['5/18', 49], ['5/19', 49], ['5/20', 49], ['5/21', 49], ['5/22', 49], ['5/23', 49], ['5/24', 49], ['5/25', 49], ['5/26', 49], ['5/27', 49], ['5/28', 50], ['5/29', 50], ['5/30', 50], ['5/31', 50], ['6/1', 51], ['6/2', 52], ['6/3', 52], ['6/4', 54], ['6/5', 54], ['6/6', 55], ['6/7', 55], ['6/8', 55], ['6/9', 55], ['6/10', 55], ['6/11', 55], ['6/12', 55], ['6/13', 55], ['6/14', 55], ['6/15', 55], ['6/16', 55]]"
['NM'],['Taos'],"[['4/17', 15], ['4/18', 15], ['4/19', 15], ['4/20', 16], ['4/21', 16], ['4/22', 16], ['4/23', 17], ['4/24', 17], ['4/25', 17], ['4/26', 17], ['4/27', 17], ['4/28', 17], ['4/29', 17], ['4/30', 18], ['5/1', 19], ['5/2', 19], ['5/3', 20], ['5/4', 20], ['5/5', 20], ['5/6', 20], ['5/7', 20], ['5/8', 20], ['5/9', 20], ['5/10', 20], ['5/11', 20], ['5/12', 21], ['5/13', 22], ['5/14', 22], ['5/15', 22], ['5/16', 22], ['5/17', 22], ['5/18', 22], ['5/19', 22], ['5/20', 22], ['5/21', 22], ['5/22', 22], ['5/23', 23], ['5/24', 24], ['5/25', 24], ['5/26', 24], ['5/27', 24], ['5/28', 24], ['5/29', 24], ['5/30', 24], ['5/31', 24], ['6/1', 29], ['6/2', 30], ['6/3', 30], ['6/4', 31], ['6/5', 31], ['6/6', 31], ['6/7', 31], ['6/8', 31], ['6/9', 31], ['6/10', 31], ['6/11', 31], ['6/12', 32], ['6/13', 32], ['6/14', 32], ['6/15', 33], ['6/16', 33]]"
['NM'],['Torrance'],"[['4/17', 12], ['4/18', 12], ['4/19', 12], ['4/20', 13], ['4/21', 13], ['4/22', 13], ['4/23', 13], ['4/24', 13], ['4/25', 13], ['4/26', 14], ['4/27', 14], ['4/28', 15], ['4/29', 15], ['4/30', 15], ['5/1', 15], ['5/2', 16], ['5/3', 16], ['5/4', 16], ['5/5', 17], ['5/6', 17], ['5/7', 17], ['5/8', 17], ['5/9', 18], ['5/10', 18], ['5/11', 18], ['5/12', 18], ['5/13', 18], ['5/14', 18], ['5/15', 18], ['5/16', 18], ['5/17', 18], ['5/18', 18], ['5/19', 19], ['5/20', 19], ['5/21', 19], ['5/22', 19], ['5/23', 19], ['5/24', 20], ['5/25', 20], ['5/26', 32], ['5/27', 32], ['5/28', 32], ['5/29', 32], ['5/30', 32], ['5/31', 32], ['6/1', 32], ['6/2', 32], ['6/3', 32], ['6/4', 33], ['6/5', 34], ['6/6', 34], ['6/7', 34], ['6/8', 34], ['6/9', 34], ['6/10', 34], ['6/11', 34], ['6/12', 34], ['6/13', 34], ['6/14', 34], ['6/15', 34], ['6/16', 34]]"
['NM'],['Unassigned'],"[['4/17', 0], ['4/18', 0], ['4/19', 0], ['4/20', 0], ['4/21', 0], ['4/22', 0], ['4/23', 0], ['4/24', 0], ['4/25', 0], ['4/26', 0], ['4/27', 0], ['4/28', 0], ['4/29', 0], ['4/30', 0], ['5/1', 0], ['5/2', 0], ['5/3', 0], ['5/4', 0], ['5/5', 0], ['5/6', 0], ['5/7', 0], ['5/8', 0], ['5/9', 19], ['5/10', 19], ['5/11', 30], ['5/12', 49], ['5/13', 62], ['5/14', 66], ['5/15', 74], ['5/16', 80], ['5/17', 81], ['5/18', 105], ['5/19', 0], ['5/20', 10], ['5/21', 149], ['5/22', 149], ['5/23', 187], ['5/24', 188], ['5/25', 189], ['5/26', 205], ['5/27', 208], ['5/28', 209], ['5/29', 215], ['5/30', 223], ['5/31', 227], ['6/1', 225], ['6/2', 342], ['6/3', 367], ['6/4', 477], ['6/5', 605], ['6/6', 608], ['6/7', 608], ['6/8', 608], ['6/9', 612], ['6/10', 609], ['6/11', 627], ['6/12', 650], ['6/13', 660], ['6/14', 679], ['6/15', 708], ['6/16', 711]]"
['NM'],['Valencia'],"[['4/17', 26], ['4/18', 26], ['4/19', 29], ['4/20', 33], ['4/21', 33], ['4/22', 35], ['4/23', 38], ['4/24', 41], ['4/25', 41], ['4/26', 42], ['4/27', 42], ['4/28', 42], ['4/29', 44], ['4/30', 45], ['5/1', 47], ['5/2', 49], ['5/3', 50], ['5/4', 50], ['5/5', 53], ['5/6', 54], ['5/7', 54], ['5/8', 55], ['5/9', 55], ['5/10', 55], ['5/11', 57], ['5/12', 57], ['5/13', 59], ['5/14', 60], ['5/15', 63], ['5/16', 64], ['5/17', 66], ['5/18', 68], ['5/19', 69], ['5/20', 69], ['5/21', 69], ['5/22', 69], ['5/23', 69], ['5/24', 72], ['5/25', 72], ['5/26', 73], ['5/27', 73], ['5/28', 73], ['5/29', 73], ['5/30', 73], ['5/31', 74], ['6/1', 74], ['6/2', 77], ['6/3', 79], ['6/4', 80], ['6/5', 81], ['6/6', 81], ['6/7', 81], ['6/8', 81], ['6/9', 81], ['6/10', 84], ['6/11', 86], ['6/12', 87], ['6/13', 87], ['6/14', 89], ['6/15', 89], ['6/16', 93]]"
['NN'],['Apache(AZ)'],"[['4/17', 147], ['4/18', 168], ['4/19', 187], ['4/20', 233], ['4/21', 233], ['4/22', 260], ['4/23', 287], ['4/24', 342], ['4/25', 342], ['4/26', 342], ['4/27', 342], ['4/28', 342], ['4/29', 342], ['4/30', 450], ['5/1', 450], ['5/2', 450], ['5/3', 450], ['5/4', 450], ['5/5', 622], ['5/6', 656], ['5/7', 701], ['5/8', 739], ['5/9', 762], ['5/10', 762], ['5/11', 825], ['5/12', 825], ['5/13', 889], ['5/14', 889], ['5/15', 889], ['5/16', 889], ['5/17', 889], ['5/18', 889], ['5/19', 889], ['5/20', 889], ['5/21', 889], ['5/22', 889], ['5/23', 889], ['5/24', 889], ['5/25', 889], ['5/26', 889], ['5/27', 889], ['5/28', 889], ['5/29', 889], ['5/30', 889], ['5/31', 889], ['6/1', 889], ['6/2', 889], ['6/3', 889], ['6/4', 889], ['6/5', 889], ['6/6', 889], ['6/7', 889], ['6/8', 889], ['6/9', 889], ['6/10', 889], ['6/11', 889], ['6/12', 889], ['6/13', 889], ['6/14', 889], ['6/15', 889], ['6/16', 889]]"
['NN'],['Cibola(NM)'],"[['4/17', 13], ['4/18', 13], ['4/19', 14], ['4/20', 14], ['4/21', 14], ['4/22', 14], ['4/23', 14], ['4/24', 15], ['4/25', 15], ['4/26', 15], ['4/27', 15], ['4/28', 15], ['4/29', 15], ['4/30', 17], ['5/1', 17], ['5/2', 17], ['5/3', 17], ['5/4', 17], ['5/5', 25], ['5/6', 25], ['5/7', 26], ['5/8', 33], ['5/9', 33], ['5/10', 33], ['5/11', 36], ['5/12', 36], ['5/13', 37], ['5/14', 37], ['5/15', 37], ['5/16', 37], ['5/17', 37], ['5/18', 37], ['5/19', 37], ['5/20', 37], ['5/21', 37], ['5/22', 37], ['5/23', 37], ['5/24', 37], ['5/25', 37], ['5/26', 37], ['5/27', 37], ['5/28', 37], ['5/29', 37], ['5/30', 37], ['5/31', 37], ['6/1', 37], ['6/2', 37], ['6/3', 37], ['6/4', 37], ['6/5', 37], ['6/6', 37], ['6/7', 37], ['6/8', 37], ['6/9', 37], ['6/10', 37], ['6/11', 37], ['6/12', 37], ['6/13', 37], ['6/14', 37], ['6/15', 37], ['6/16', 37]]"
['NN'],['Coconino(AZ)'],"[['4/17', 199], ['4/18', 203], ['4/19', 206], ['4/20', 217], ['4/21', 217], ['4/22', 222], ['4/23', 229], ['4/24', 238], ['4/25', 238], ['4/26', 238], ['4/27', 238], ['4/28', 238], ['4/29', 238], ['4/30', 274], ['5/1', 274], ['5/2', 274], ['5/3', 274], ['5/4', 274], ['5/5', 296], ['5/6', 306], ['5/7', 308], ['5/8', 314], ['5/9', 316], ['5/10', 316], ['5/11', 331], ['5/12', 331], ['5/13', 335], ['5/14', 335], ['5/15', 335], ['5/16', 335], ['5/17', 335], ['5/18', 335], ['5/19', 335], ['5/20', 335], ['5/21', 335], ['5/22', 335], ['5/23', 335], ['5/24', 335], ['5/25', 335], ['5/26', 335], ['5/27', 335], ['5/28', 335], ['5/29', 335], ['5/30', 335], ['5/31', 335], ['6/1', 335], ['6/2', 335], ['6/3', 335], ['6/4', 335], ['6/5', 335], ['6/6', 335], ['6/7', 335], ['6/8', 335], ['6/9', 335], ['6/10', 335], ['6/11', 335], ['6/12', 335], ['6/13', 335], ['6/14', 335], ['6/15', 335], ['6/16', 335]]"
['NN'],['McKinley(NM)'],"[['4/17', 203], ['4/18', 235], ['4/19', 261], ['4/20', 296], ['4/21', 296], ['4/22', 296], ['4/23', 296], ['4/24', 351], ['4/25', 351], ['4/26', 351], ['4/27', 351], ['4/28', 351], ['4/29', 351], ['4/30', 504], ['5/1', 504], ['5/2', 504], ['5/3', 504], ['5/4', 504], ['5/5', 705], ['5/6', 736], ['5/7', 762], ['5/8', 787], ['5/9', 808], ['5/10', 808], ['5/11', 865], ['5/12', 865], ['5/13', 912], ['5/14', 912], ['5/15', 912], ['5/16', 912], ['5/17', 912], ['5/18', 912], ['5/19', 912], ['5/20', 912], ['5/21', 912], ['5/22', 912], ['5/23', 912], ['5/24', 912], ['5/25', 912], ['5/26', 912], ['5/27', 912], ['5/28', 912], ['5/29', 912], ['5/30', 912], ['5/31', 912], ['6/1', 912], ['6/2', 912], ['6/3', 912], ['6/4', 912], ['6/5', 912], ['6/6', 912], ['6/7', 912], ['6/8', 912], ['6/9', 912], ['6/10', 912], ['6/11', 912], ['6/12', 912], ['6/13', 912], ['6/14', 912], ['6/15', 912], ['6/16', 912]]"
['NN'],['Navajo(AZ)'],"[['4/17', 306], ['4/18', 316], ['4/19', 321], ['4/20', 332], ['4/21', 332], ['4/22', 342], ['4/23', 350], ['4/24', 386], ['4/25', 386], ['4/26', 386], ['4/27', 386], ['4/28', 386], ['4/29', 386], ['4/30', 468], ['5/1', 468], ['5/2', 468], ['5/3', 468], ['5/4', 468], ['5/5', 556], ['5/6', 574], ['5/7', 591], ['5/8', 609], ['5/9', 623], ['5/10', 623], ['5/11', 665], ['5/12', 665], ['5/13', 697], ['5/14', 697], ['5/15', 697], ['5/16', 697], ['5/17', 697], ['5/18', 697], ['5/19', 697], ['5/20', 697], ['5/21', 697], ['5/22', 697], ['5/23', 697], ['5/24', 697], ['5/25', 697], ['5/26', 697], ['5/27', 697], ['5/28', 697], ['5/29', 697], ['5/30', 697], ['5/31', 697], ['6/1', 697], ['6/2', 697], ['6/3', 697], ['6/4', 697], ['6/5', 697], ['6/6', 697], ['6/7', 697], ['6/8', 697], ['6/9', 697], ['6/10', 697], ['6/11', 697], ['6/12', 697], ['6/13', 697], ['6/14', 697], ['6/15', 697], ['6/16', 697]]"
['NN'],['San Juan(NM)'],"[['4/17', 121], ['4/18', 121], ['4/19', 121], ['4/20', 121], ['4/21', 121], ['4/22', 128], ['4/23', 135], ['4/24', 154], ['4/25', 154], ['4/26', 154], ['4/27', 154], ['4/28', 154], ['4/29', 154], ['4/30', 202], ['5/1', 202], ['5/2', 202], ['5/3', 202], ['5/4', 202], ['5/5', 261], ['5/6', 262], ['5/7', 273], ['5/8', 295], ['5/9', 331], ['5/10', 331], ['5/11', 374], ['5/12', 374], ['5/13', 410], ['5/14', 410], ['5/15', 410], ['5/16', 410], ['5/17', 410], ['5/18', 410], ['5/19', 410], ['5/20', 410], ['5/21', 410], ['5/22', 410], ['5/23', 410], ['5/24', 410], ['5/25', 410], ['5/26', 410], ['5/27', 410], ['5/28', 410], ['5/29', 410], ['5/30', 410], ['5/31', 410], ['6/1', 410], ['6/2', 410], ['6/3', 410], ['6/4', 410], ['6/5', 410], ['6/6', 410], ['6/7', 410], ['6/8', 410], ['6/9', 410], ['6/10', 410], ['6/11', 410], ['6/12', 410], ['6/13', 410], ['6/14', 410], ['6/15', 410], ['6/16', 410]]"
['NN'],['San Juan(UT)'],"[['4/17', 12], ['4/18', 14], ['4/19', 14], ['4/20', 16], ['4/21', 16], ['4/22', 16], ['4/23', 19], ['4/24', 19], ['4/25', 19], ['4/26', 19], ['4/27', 19], ['4/28', 19], ['4/29', 19], ['4/30', 22], ['5/1', 22], ['5/2', 22], ['5/3', 22], ['5/4', 22], ['5/5', 45], ['5/6', 46], ['5/7', 46], ['5/8', 49], ['5/9', 50], ['5/10', 50], ['5/11', 53], ['5/12', 53], ['5/13', 57], ['5/14', 57], ['5/15', 57], ['5/16', 57], ['5/17', 57], ['5/18', 57], ['5/19', 57], ['5/20', 57], ['5/21', 57], ['5/22', 57], ['5/23', 57], ['5/24', 57], ['5/25', 57], ['5/26', 57], ['5/27', 57], ['5/28', 57], ['5/29', 57], ['5/30', 57], ['5/31', 57], ['6/1', 57], ['6/2', 57], ['6/3', 57], ['6/4', 57], ['6/5', 57], ['6/6', 57], ['6/7', 57], ['6/8', 57], ['6/9', 57], ['6/10', 57], ['6/11', 57], ['6/12', 57], ['6/13', 57], ['6/14', 57], ['6/15', 57], ['6/16', 57]]"
['NV'],['Carson City'],"[['4/17', 28], ['4/18', 28], ['4/19', 28], ['4/20', 28], ['4/21', 28], ['4/22', 28], ['4/23', 31], ['4/24', 34], ['4/25', 34], ['4/26', 37], ['4/27', 39], ['4/28', 44], ['4/29', 44], ['4/30', 45], ['5/1', 47], ['5/2', 48], ['5/3', 48], ['5/4', 48], ['5/5', 51], ['5/6', 51], ['5/7', 51], ['5/8', 51], ['5/9', 52], ['5/10', 55], ['5/11', 56], ['5/12', 58], ['5/13', 58], ['5/14', 63], ['5/15', 65], ['5/16', 70], ['5/17', 71], ['5/18', 71], ['5/19', 75], ['5/20', 77], ['5/21', 81], ['5/22', 83], ['5/23', 85], ['5/24', 86], ['5/25', 90], ['5/26', 90], ['5/27', 91], ['5/28', 94], ['5/29', 95], ['5/30', 95], ['5/31', 98], ['6/1', 99], ['6/2', 99], ['6/3', 99], ['6/4', 102], ['6/5', 107], ['6/6', 109], ['6/7', 110], ['6/8', 111], ['6/9', 114], ['6/10', 115], ['6/11', 115], ['6/12', 115], ['6/13', 118], ['6/14', 120], ['6/15', 123], ['6/16', 'U2FsdGVkX19fpL9i4p/CQ/T0M1TJ2segiBhcLKp/yHU=']]"
['NV'],['Clark'],"[['4/17', 2738], ['4/18', 2882], ['4/19', 2940], ['4/20', 2998], ['4/21', 3099], ['4/22', 3218], ['4/23', 3314], ['4/24', 3443], ['4/25', 3570], ['4/26', 3665], ['4/27', 3717], ['4/28', 3793], ['4/29', 3891], ['4/30', 3979], ['5/1', 4118], ['5/2', 4225], ['5/3', 4274], ['5/4', 4408], ['5/5', 4408], ['5/6', 4473], ['5/7', 4573], ['5/8', 4573], ['5/9', 4704], ['5/10', 4750], ['5/11', 4762], ['5/12', 4869], ['5/13', 5045], ['5/14', 5045], ['5/15', 5235], ['5/16', 5298], ['5/17', 5366], ['5/18', 5463], ['5/19', 5463], ['5/20', 5650], ['5/21', 5734], ['5/22', 5815], ['5/23', 6048], ['5/24', 6140], ['5/25', 6182], ['5/26', 6226], ['5/27', 6287], ['5/28', 6352], ['5/29', 6457], ['5/30', 6579], ['5/31', 6657], ['6/1', 6719], ['6/2', 6845], ['6/3', 6923], ['6/4', 7056], ['6/5', 7186], ['6/6', 7331], ['6/7', 7483], ['6/8', 7592], ['6/9', 7799], ['6/10', 7915], ['6/11', 8100], ['6/12', 8314], ['6/13', 8556], ['6/14', 8735], ['6/15', 8815], ['6/16', 'U2FsdGVkX1+mHfzEAxLnmTMUhZIIiuJbVLyWV1zavlY=']]"
['NV'],['Douglas'],"[['4/17', 14], ['4/18', 14], ['4/19', 15], ['4/20', 15], ['4/21', 15], ['4/22', 16], ['4/23', 17], ['4/24', 18], ['4/25', 18], ['4/26', 19], ['4/27', 19], ['4/28', 19], ['4/29', 19], ['4/30', 19], ['5/1', 20], ['5/2', 21], ['5/3', 21], ['5/4', 21], ['5/5', 22], ['5/6', 22], ['5/7', 22], ['5/8', 23], ['5/9', 24], ['5/10', 24], ['5/11', 24], ['5/12', 24], ['5/13', 24], ['5/14', 24], ['5/15', 24], ['5/16', 25], ['5/17', 25], ['5/18', 25], ['5/19', 25], ['5/20', 26], ['5/21', 26], ['5/22', 26], ['5/23', 27], ['5/24', 27], ['5/25', 27], ['5/26', 27], ['5/27', 30], ['5/28', 30], ['5/29', 30], ['5/30', 31], ['5/31', 32], ['6/1', 32], ['6/2', 32], ['6/3', 35], ['6/4', 37], ['6/5', 38], ['6/6', 38], ['6/7', 38], ['6/8', 38], ['6/9', 38], ['6/10', 39], ['6/11', 39], ['6/12', 39], ['6/13', 42], ['6/14', 42], ['6/15', 46], ['6/16', 'U2FsdGVkX1/bHOEtr4quHYXG7WDfl+jI0mLwxBCnqcw=']]"
['NV'],['Elko'],"[['4/17', 12], ['4/18', 12], ['4/19', 12], ['4/20', 12], ['4/21', 12], ['4/22', 12], ['4/23', 12], ['4/24', 12], ['4/25', 12], ['4/26', 12], ['4/27', 15], ['4/28', 15], ['4/29', 15], ['4/30', 15], ['5/1', 15], ['5/2', 15], ['5/3', 15], ['5/4', 15], ['5/5', 15], ['5/6', 15], ['5/7', 15], ['5/8', 15], ['5/9', 15], ['5/10', 15], ['5/11', 18], ['5/12', 18], ['5/13', 18], ['5/14', 18], ['5/15', 18], ['5/16', 19], ['5/17', 19], ['5/18', 19], ['5/19', 19], ['5/20', 19], ['5/21', 19], ['5/22', 19], ['5/23', 19], ['5/24', 19], ['5/25', 19], ['5/26', 19], ['5/27', 24], ['5/28', 24], ['5/29', 24], ['5/30', 24], ['5/31', 24], ['6/1', 24], ['6/2', 25], ['6/3', 26], ['6/4', 26], ['6/5', 27], ['6/6', 27], ['6/7', 27], ['6/8', 27], ['6/9', 27], ['6/10', 33], ['6/11', 33], ['6/12', 37], ['6/13', 37], ['6/14', 37], ['6/15', 37], ['6/16', 'U2FsdGVkX1/WE2Vru8SVM7zH2vFkWDUcy8BFYj3fwoQ=']]"
['NV'],['Humboldt'],"[['4/17', 26], ['4/18', 26], ['4/19', 26], ['4/20', 27], ['4/21', 34], ['4/22', 34], ['4/23', 34], ['4/24', 35], ['4/25', 35], ['4/26', 36], ['4/27', 37], ['4/28', 37], ['4/29', 38], ['4/30', 41], ['5/1', 44], ['5/2', 44], ['5/3', 49], ['5/4', 50], ['5/5', 53], ['5/6', 58], ['5/7', 58], ['5/8', 58], ['5/9', 65], ['5/10', 67], ['5/11', 69], ['5/12', 69], ['5/13', 71], ['5/14', 71], ['5/15', 71], ['5/16', 71], ['5/17', 74], ['5/18', 74], ['5/19', 76], ['5/20', 76], ['5/21', 76], ['5/22', 76], ['5/23', 76], ['5/24', 76], ['5/25', 76], ['5/26', 76], ['5/27', 78], ['5/28', 78], ['5/29', 78], ['5/30', 78], ['5/31', 78], ['6/1', 78], ['6/2', 78], ['6/3', 78], ['6/4', 78], ['6/5', 78], ['6/6', 78], ['6/7', 78], ['6/8', 78], ['6/9', 78], ['6/10', 78], ['6/11', 78], ['6/12', 78], ['6/13', 78], ['6/14', 78], ['6/15', 78], ['6/16', 'U2FsdGVkX1/EfqToIBUnm3rVuR2AJUOaFGyz6XVKvW8=']]"
['NV'],['Lyon'],"[['4/17', 15], ['4/18', 15], ['4/19', 16], ['4/20', 18], ['4/21', 18], ['4/22', 19], ['4/23', 20], ['4/24', 23], ['4/25', 23], ['4/26', 26], ['4/27', 26], ['4/28', 27], ['4/29', 27], ['4/30', 28], ['5/1', 29], ['5/2', 33], ['5/3', 34], ['5/4', 35], ['5/5', 35], ['5/6', 36], ['5/7', 37], ['5/8', 37], ['5/9', 40], ['5/10', 42], ['5/11', 44], ['5/12', 45], ['5/13', 46], ['5/14', 46], ['5/15', 47], ['5/16', 47], ['5/17', 47], ['5/18', 48], ['5/19', 49], ['5/20', 49], ['5/21', 51], ['5/22', 51], ['5/23', 52], ['5/24', 55], ['5/25', 55], ['5/26', 56], ['5/27', 56], ['5/28', 57], ['5/29', 61], ['5/30', 62], ['5/31', 62], ['6/1', 65], ['6/2', 66], ['6/3', 67], ['6/4', 80], ['6/5', 81], ['6/6', 81], ['6/7', 84], ['6/8', 87], ['6/9', 89], ['6/10', 89], ['6/11', 89], ['6/12', 91], ['6/13', 91], ['6/14', 92], ['6/15', 92], ['6/16', 'U2FsdGVkX19xKijQw9Xr6PSJg/QN8AAUQv2wmcPCBgI=']]"
['NV'],['Nye'],"[['4/17', 21], ['4/18', 21], ['4/19', 28], ['4/20', 28], ['4/21', 29], ['4/22', 29], ['4/23', 31], ['4/24', 31], ['4/25', 31], ['4/26', 31], ['4/27', 35], ['4/28', 35], ['4/29', 36], ['4/30', 37], ['5/1', 37], ['5/2', 37], ['5/3', 37], ['5/4', 39], ['5/5', 39], ['5/6', 42], ['5/7', 44], ['5/8', 44], ['5/9', 44], ['5/10', 44], ['5/11', 44], ['5/12', 48], ['5/13', 49], ['5/14', 49], ['5/15', 56], ['5/16', 56], ['5/17', 56], ['5/18', 56], ['5/19', 56], ['5/20', 58], ['5/21', 59], ['5/22', 59], ['5/23', 59], ['5/24', 59], ['5/25', 59], ['5/26', 60], ['5/27', 61], ['5/28', 61], ['5/29', 62], ['5/30', 62], ['5/31', 62], ['6/1', 62], ['6/2', 64], ['6/3', 64], ['6/4', 64], ['6/5', 66], ['6/6', 66], ['6/7', 66], ['6/8', 66], ['6/9', 66], ['6/10', 69], ['6/11', 69], ['6/12', 69], ['6/13', 73], ['6/14', 73], ['6/15', 74], ['6/16', 'U2FsdGVkX19G6P3kXgl0EBXg+adctEXvzV3ARdu4fP8=']]"
