state_name,county,entries
['BOP'],['Inmates'],"[['4/17', 18], ['4/18', 21], ['4/19', 22], ['4/20', 22], ['4/21', 23], ['4/22', 24], ['4/23', 24], ['4/24', 25], ['4/25', 26], ['4/26', 27], ['4/27', 28], ['4/28', 30], ['4/29', 31], ['4/30', 33], ['5/1', 36], ['5/2', 37], ['5/3', 38], ['5/4', 40], ['5/5', 41], ['5/6', 42], ['5/7', 44], ['5/8', 45], ['5/9', 46], ['5/10', 48], ['5/11', 49], ['5/12', 50], ['5/13', 51], ['5/14', 52], ['5/15', 55], ['5/16', 56], ['5/17', 56], ['5/18', 57], ['5/19', 57], ['5/20', 58], ['5/21', 59], ['5/22', 59], ['5/23', 59], ['5/24', 59], ['5/25', 59], ['5/26', 64], ['5/27', 64], ['5/28', 64], ['5/29', 66], ['5/30', 66], ['5/31', 67], ['6/1', 68], ['6/2', 71], ['6/3', 72], ['6/4', 75], ['6/5', 77], ['6/6', 78], ['6/7', 78], ['6/8', 78], ['6/9', 78], ['6/10', 79], ['6/11', 80], ['6/12', 80], ['6/13', 82], ['6/14', 84], ['6/15', 85], ['6/16', 85]]"
['IN'],['Tipton'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['VT'],['Rutland'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['VT'],['Washington'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['WV'],['Berkeley'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 3], ['5/8', 4], ['5/9', 4], ['5/10', 5], ['5/11', 5], ['5/12', 6], ['5/13', 6], ['5/14', 6], ['5/15', 6], ['5/16', 6], ['5/17', 6], ['5/18', 6], ['5/19', 6], ['5/20', 6], ['5/21', 6], ['5/22', 6], ['5/23', 6], ['5/24', 6], ['5/25', 6], ['5/26', 6], ['5/27', 6], ['5/28', 6], ['5/29', 6], ['5/30', 6], ['5/31', 6], ['6/1', 6], ['6/2', 7], ['6/3', 7], ['6/4', 7], ['6/5', 8], ['6/6', 8], ['6/7', 8], ['6/8', 8], ['6/9', 8], ['6/10', 8], ['6/11', 8], ['6/12', 9], ['6/13', 9], ['6/14', 9], ['6/15', 9], ['6/16', 9]]"
['AL'],['Calhoun'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 3], ['4/21', 3], ['4/22', 3], ['4/23', 3], ['4/24', 3], ['4/25', 3], ['4/26', 3], ['4/27', 3], ['4/28', 3], ['4/29', 3], ['4/30', 3], ['5/1', 3], ['5/2', 3], ['5/3', 3], ['5/4', 3], ['5/5', 3], ['5/6', 3], ['5/7', 3], ['5/8', 3], ['5/9', 3], ['5/10', 3], ['5/11', 3], ['5/12', 3], ['5/13', 3], ['5/14', 3], ['5/15', 3], ['5/16', 3], ['5/17', 3], ['5/18', 3], ['5/19', 3], ['5/20', 3], ['5/21', 3], ['5/22', 3], ['5/23', 3], ['5/24', 3], ['5/25', 3], ['5/26', 3], ['5/27', 3], ['5/28', 3], ['5/29', 3], ['5/30', 3], ['5/31', 3], ['6/1', 3], ['6/2', 3], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 3], ['6/12', 3], ['6/13', 3], ['6/14', 3], ['6/15', 3], ['6/16', 4]]"
['GA'],['Non-Georgia Resident'],"[['4/17', 7], ['4/18', 7], ['4/19', 7], ['4/20', 7], ['4/21', 8], ['4/22', 9], ['4/23', 9], ['4/24', 9], ['4/25', 9], ['4/26', 9], ['4/27', 13], ['4/28', 13], ['4/29', 14], ['4/30', 14], ['5/1', 14], ['5/2', 14], ['5/3', 14], ['5/4', 18], ['5/5', 18], ['5/6', 18], ['5/7', 19], ['5/8', 22], ['5/9', 22], ['5/10', 22], ['5/11', 23], ['5/12', 23], ['5/13', 23], ['5/14', 23], ['5/15', 25], ['5/16', 25], ['5/17', 25], ['5/18', 25], ['5/19', 25], ['5/20', 25], ['5/21', 26], ['5/22', 27], ['5/23', 28], ['5/24', 28], ['5/25', 28], ['5/26', 28], ['5/27', 29], ['5/28', 31], ['5/29', 31], ['5/30', 31], ['5/31', 31], ['6/1', 31], ['6/2', 31], ['6/3', 31], ['6/4', 31], ['6/5', 31], ['6/6', 31], ['6/7', 32], ['6/8', 32], ['6/9', 34], ['6/10', 34], ['6/11', 34], ['6/12', 34], ['6/13', 35], ['6/14', 35], ['6/15', 37], ['6/16', 37]]"
['GA'],['Cook'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['TN'],['Putnam'],"[['4/17', 2], ['4/18', 2], ['4/19', 2], ['4/20', 3], ['4/21', 3], ['4/22', 4], ['4/23', 4], ['4/24', 4], ['4/25', 5], ['4/26', 5], ['4/27', 5], ['4/28', 5], ['4/29', 5], ['4/30', 5], ['5/1', 5], ['5/2', 5], ['5/3', 5], ['5/4', 5], ['5/5', 5], ['5/6', 5], ['5/7', 5], ['5/8', 5], ['5/9', 5], ['5/10', 5], ['5/11', 5], ['5/12', 5], ['5/13', 5], ['5/14', 5], ['5/15', 5], ['5/16', 5], ['5/17', 5], ['5/18', 5], ['5/19', 5], ['5/20', 5], ['5/21', 5], ['5/22', 5], ['5/23', 5], ['5/24', 5], ['5/25', 5], ['5/26', 5], ['5/27', 5], ['5/28', 5], ['5/29', 5], ['5/30', 5], ['5/31', 5], ['6/1', 5], ['6/2', 5], ['6/3', 6], ['6/4', 6], ['6/5', 6], ['6/6', 6], ['6/7', 6], ['6/8', 6], ['6/9', 6], ['6/10', 6], ['6/11', 6], ['6/12', 6], ['6/13', 6], ['6/14', 6], ['6/15', 6], ['6/16', 'U2FsdGVkX1/QVTKt6uAfXMP6IAJhOH3KmQ8ijWQdGEY=']]"
['TN'],['Monroe'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 3], ['6/5', 3], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 4], ['6/10', 4], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 4], ['6/16', 'U2FsdGVkX1+D+SloCD2sfO9NZiN79RiI0p7INyy/QY4=']]"
['NC'],['Lenoir'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 2], ['4/25', 2], ['4/26', 3], ['4/27', 3], ['4/28', 4], ['4/29', 4], ['4/30', 4], ['5/1', 4], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 4], ['5/6', 4], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 5], ['5/14', 5], ['5/15', 5], ['5/16', 5], ['5/17', 5], ['5/18', 5], ['5/19', 5], ['5/20', 7], ['5/21', 7], ['5/22', 7], ['5/23', 7], ['5/24', 7], ['5/25', 7], ['5/26', 7], ['5/27', 7], ['5/28', 7], ['5/29', 7], ['5/30', 7], ['5/31', 7], ['6/1', 7], ['6/2', 7], ['6/3', 7], ['6/4', 7], ['6/5', 7], ['6/6', 7], ['6/7', 7], ['6/8', 7], ['6/9', 8], ['6/10', 8], ['6/11', 8], ['6/12', 8], ['6/13', 8], ['6/14', 8], ['6/15', 8], ['6/16', 10]]"
['TX'],['Wichita'],"[['4/17', 1], ['4/18', 1], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 2], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['IL'],['Bond'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 1], ['5/18', 1], ['5/19', 1], ['5/20', 1], ['5/21', 1], ['5/22', 1], ['5/23', 1], ['5/24', 1], ['5/25', 1], ['5/26', 1], ['5/27', 1], ['5/28', 1], ['5/29', 1], ['5/30', 1], ['5/31', 1], ['6/1', 1], ['6/2', 1], ['6/3', 1], ['6/4', 1], ['6/5', 1], ['6/6', 1], ['6/7', 1], ['6/8', 1], ['6/9', 1], ['6/10', 1], ['6/11', 1], ['6/12', 1], ['6/13', 1], ['6/14', 1], ['6/15', 1], ['6/16', 1]]"
['IA'],['Black Hawk'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 2], ['4/21', 2], ['4/22', 4], ['4/23', 4], ['4/24', 7], ['4/25', 8], ['4/26', 9], ['4/27', 11], ['4/28', 12], ['4/29', 13], ['4/30', 13], ['5/1', 13], ['5/2', 13], ['5/3', 15], ['5/4', 15], ['5/5', 18], ['5/6', 19], ['5/7', 19], ['5/8', 20], ['5/9', 20], ['5/10', 23], ['5/11', 25], ['5/12', 28], ['5/13', 28], ['5/14', 29], ['5/15', 29], ['5/16', 29], ['5/17', 30], ['5/18', 31], ['5/19', 31], ['5/20', 37], ['5/21', 37], ['5/22', 37], ['5/23', 38], ['5/24', 39], ['5/25', 39], ['5/26', 40], ['5/27', 43], ['5/28', 43], ['5/29', 44], ['5/30', 44], ['5/31', 44], ['6/1', 45], ['6/2', 45], ['6/3', 46], ['6/4', 48], ['6/5', 49], ['6/6', 49], ['6/7', 50], ['6/8', 51], ['6/9', 52], ['6/10', 53], ['6/11', 53], ['6/12', 53], ['6/13', 53], ['6/14', 53], ['6/15', 54], ['6/16', 55]]"
['IL'],['Randolph'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 3], ['5/13', 3], ['5/14', 3], ['5/15', 3], ['5/16', 3], ['5/17', 3], ['5/18', 3], ['5/19', 3], ['5/20', 3], ['5/21', 3], ['5/22', 3], ['5/23', 3], ['5/24', 3], ['5/25', 3], ['5/26', 3], ['5/27', 4], ['5/28', 4], ['5/29', 4], ['5/30', 4], ['5/31', 4], ['6/1', 4], ['6/2', 4], ['6/3', 4], ['6/4', 4], ['6/5', 4], ['6/6', 4], ['6/7', 4], ['6/8', 4], ['6/9', 5], ['6/10', 6], ['6/11', 7], ['6/12', 7], ['6/13', 7], ['6/14', 7], ['6/15', 7], ['6/16', 7]]"
['GA'],['Columbia'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 2], ['4/25', 2], ['4/26', 2], ['4/27', 2], ['4/28', 3], ['4/29', 4], ['4/30', 4], ['5/1', 4], ['5/2', 4], ['5/3', 4], ['5/4', 4], ['5/5', 5], ['5/6', 5], ['5/7', 5], ['5/8', 5], ['5/9', 5], ['5/10', 5], ['5/11', 5], ['5/12', 6], ['5/13', 6], ['5/14', 6], ['5/15', 6], ['5/16', 6], ['5/17', 6], ['5/18', 6], ['5/19', 6], ['5/20', 6], ['5/21', 6], ['5/22', 6], ['5/23', 6], ['5/24', 6], ['5/25', 6], ['5/26', 7], ['5/27', 7], ['5/28', 7], ['5/29', 7], ['5/30', 7], ['5/31', 7], ['6/1', 8], ['6/2', 8], ['6/3', 8], ['6/4', 8], ['6/5', 8], ['6/6', 8], ['6/7', 8], ['6/8', 8], ['6/9', 8], ['6/10', 8], ['6/11', 8], ['6/12', 8], ['6/13', 8], ['6/14', 8], ['6/15', 8], ['6/16', 8]]"
['GA'],['Stephens'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 3], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 4], ['6/12', 4], ['6/13', 4], ['6/14', 4], ['6/15', 5], ['6/16', 6]]"
['GA'],['Marion'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 1], ['5/12', 1], ['5/13', 1], ['5/14', 1], ['5/15', 1], ['5/16', 1], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
['MN'],['Anoka'],"[['4/17', 1], ['4/18', 2], ['4/19', 2], ['4/20', 2], ['4/21', 2], ['4/22', 2], ['4/23', 2], ['4/24', 3], ['4/25', 3], ['4/26', 5], ['4/27', 5], ['4/28', 8], ['4/29', 8], ['4/30', 10], ['5/1', 11], ['5/2', 14], ['5/3', 17], ['5/4', 17], ['5/5', 20], ['5/6', 24], ['5/7', 27], ['5/8', 27], ['5/9', 29], ['5/10', 29], ['5/11', 29], ['5/12', 31], ['5/13', 33], ['5/14', 35], ['5/15', 38], ['5/16', 40], ['5/17', 40], ['5/18', 42], ['5/19', 42], ['5/20', 45], ['5/21', 49], ['5/22', 53], ['5/23', 55], ['5/24', 55], ['5/25', 56], ['5/26', 56], ['5/27', 59], ['5/28', 63], ['5/29', 67], ['5/30', 70], ['5/31', 70], ['6/1', 70], ['6/2', 71], ['6/3', 73], ['6/4', 78], ['6/5', 79], ['6/6', 81], ['6/7', 82], ['6/8', 84], ['6/9', 85], ['6/10', 87], ['6/11', 88], ['6/12', 88], ['6/13', 88], ['6/14', 88], ['6/15', 90], ['6/16', 90]]"
['MN'],['Rice'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 1], ['5/10', 1], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 3], ['6/5', 3], ['6/6', 3], ['6/7', 3], ['6/8', 3], ['6/9', 3], ['6/10', 3], ['6/11', 3], ['6/12', 3], ['6/13', 3], ['6/14', 3], ['6/15', 3], ['6/16', 3]]"
['PA'],['Centre'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 1], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 4], ['5/14', 5], ['5/15', 5], ['5/16', 5], ['5/17', 5], ['5/18', 5], ['5/19', 5], ['5/20', 5], ['5/21', 5], ['5/22', 5], ['5/23', 6], ['5/24', 6], ['5/25', 6], ['5/26', 6], ['5/27', 6], ['5/28', 6], ['5/29', 6], ['5/30', 6], ['5/31', 6], ['6/1', 6], ['6/2', 6], ['6/3', 6], ['6/4', 6], ['6/5', 6], ['6/6', 6], ['6/7', 6], ['6/8', 6], ['6/9', 6], ['6/10', 6], ['6/11', 6], ['6/12', 6], ['6/13', 6], ['6/14', 6], ['6/15', 6], ['6/16', 6]]"
['PA'],['Mercer'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 1], ['4/30', 1], ['5/1', 1], ['5/2', 1], ['5/3', 1], ['5/4', 1], ['5/5', 1], ['5/6', 1], ['5/7', 1], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 4], ['5/19', 4], ['5/20', 4], ['5/21', 4], ['5/22', 4], ['5/23', 4], ['5/24', 4], ['5/25', 4], ['5/26', 4], ['5/27', 4], ['5/28', 4], ['5/29', 5], ['5/30', 5], ['5/31', 5], ['6/1', 5], ['6/2', 5], ['6/3', 5], ['6/4', 6], ['6/5', 6], ['6/6', 6], ['6/7', 6], ['6/8', 6], ['6/9', 6], ['6/10', 6], ['6/11', 6], ['6/12', 6], ['6/13', 6], ['6/14', 6], ['6/15', 6], ['6/16', 6]]"
['AL'],['Elmore'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 3], ['5/5', 3], ['5/6', 3], ['5/7', 4], ['5/8', 4], ['5/9', 4], ['5/10', 4], ['5/11', 4], ['5/12', 4], ['5/13', 5], ['5/14', 6], ['5/15', 6], ['5/16', 6], ['5/17', 6], ['5/18', 6], ['5/19', 6], ['5/20', 7], ['5/21', 7], ['5/22', 7], ['5/23', 7], ['5/24', 7], ['5/25', 7], ['5/26', 7], ['5/27', 7], ['5/28', 7], ['5/29', 7], ['5/30', 8], ['5/31', 8], ['6/1', 8], ['6/2', 9], ['6/3', 9], ['6/4', 9], ['6/5', 10], ['6/6', 10], ['6/7', 10], ['6/8', 10], ['6/9', 9], ['6/10', 9], ['6/11', 9], ['6/12', 9], ['6/13', 9], ['6/14', 9], ['6/15', 9], ['6/16', 10]]"
['TX'],['Coryell'],"[['4/17', 1], ['4/18', 1], ['4/19', 1], ['4/20', 1], ['4/21', 1], ['4/22', 1], ['4/23', 1], ['4/24', 1], ['4/25', 1], ['4/26', 1], ['4/27', 1], ['4/28', 1], ['4/29', 2], ['4/30', 2], ['5/1', 2], ['5/2', 2], ['5/3', 2], ['5/4', 2], ['5/5', 2], ['5/6', 2], ['5/7', 2], ['5/8', 2], ['5/9', 2], ['5/10', 2], ['5/11', 2], ['5/12', 2], ['5/13', 2], ['5/14', 2], ['5/15', 2], ['5/16', 2], ['5/17', 2], ['5/18', 2], ['5/19', 2], ['5/20', 2], ['5/21', 2], ['5/22', 2], ['5/23', 2], ['5/24', 2], ['5/25', 2], ['5/26', 2], ['5/27', 2], ['5/28', 2], ['5/29', 2], ['5/30', 2], ['5/31', 2], ['6/1', 2], ['6/2', 2], ['6/3', 2], ['6/4', 2], ['6/5', 2], ['6/6', 2], ['6/7', 2], ['6/8', 2], ['6/9', 2], ['6/10', 2], ['6/11', 2], ['6/12', 2], ['6/13', 2], ['6/14', 2], ['6/15', 2], ['6/16', 2]]"
