lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
33.93911,67.709953,36542,1271.0,25471.0,20200730,20200730,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36675,1272.0,25509.0,20200731,20200731,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36710,1283.0,25509.0,20200801,20200801,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36710,1284.0,25510.0,20200802,20200802,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36747,1288.0,25669.0,20200803,20200803,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36782,1288.0,25669.0,20200804,20200804,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36829,1294.0,25742.0,20200805,20200805,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,36896,1298.0,25840.0,20200806,20200806,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37015,1307.0,25903.0,20200807,20200807,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37054,1312.0,25960.0,20200808,20200809,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37162,1328.0,26228.0,20200810,20200810,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37269,1344.0,26415.0,20200811,20200811,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37345,1354.0,26694.0,20200812,20200812,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37424,1363.0,26714.0,20200813,20200813,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37431,1363.0,26714.0,20200814,20200814,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37551,1370.0,27166.0,20200815,20200815,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37596,1375.0,27166.0,20200816,20200816,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37599,1375.0,27166.0,20200817,20200819,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37856,1385.0,27681.0,20200820,20200820,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37894,1385.0,28016.0,20200821,20200821,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37953,1385.0,28016.0,20200822,20200822,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,37999,1387.0,28180.0,20200823,20200823,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38054,1389.0,28360.0,20200824,20200824,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38070,1397.0,28440.0,20200825,20200825,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38113,1401.0,29042.0,20200826,20200826,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38129,1401.0,29046.0,20200827,20200827,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,38140,1402.0,29059.0,20200828,20200828,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
