lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
52.85,11.15,32,,,20201002,20250101,adm3,Germany,Sachsen-Anhalt,,Altmarkkreis Salzwedel,,4,POINT (11.15 52.85)
24.850779,93.92908,2,,,20201002,20250101,adm3,India,Manipur,,Mantripukhri,,4,POINT (93.92908 24.850779)
25.019261,83.564295,2,,,20201002,20250101,adm3,India,Bihar,,Mokari,,4,POINT (83.564295 25.019261)
26.006037,85.665635,1,,,20201002,20250101,adm3,India,Bihar,,Saidpur,,4,POINT (85.66563499999999 26.006037)
-6.0464,-77.2973,8,,,20201002,20250101,adm3,Peru,Rioja,,ELIAS SOPLIN VARGAS,,4,POINT (-77.29730000000001 -6.0464)
-9.722000000000001,-77.4562,2,,,20201002,20250101,adm3,Peru,RECUAY,,CATAC,,4,POINT (-77.4562 -9.722000000000001)
25.138842999999998,85.818401,1,,,20201002,20250101,adm3,India,Bihar,,Surdaspur,,4,POINT (85.81840099999999 25.138843)
53.1128,9.3906,98,,,20201002,20250101,adm3,Germany,Niedersachsen,,Rotenburg (Wumme),,4,POINT (9.390599999999999 53.1128)
26.564937,85.875597,2,,,20201002,20250101,adm3,India,Bihar,,Gagaur,,4,POINT (85.875597 26.564937)
26.48745,86.550229,3,,,20201002,20250101,adm3,India,Bihar,,Atri,,4,POINT (86.550229 26.48745)
51.1611,13.4722,11,,,20201002,20250101,adm3,Germany,Sachsen,,Meiszen,,4,POINT (13.4722 51.1611)
25.162182,84.205467,1,,,20201002,20250101,adm3,India,Bihar,,Bairi,,4,POINT (84.205467 25.162182)
25.697098999999998,85.30259000000002,1,,,20201002,20250101,adm3,India,Bihar,,Bahuara,,4,POINT (85.30259000000002 25.697099)
25.501356,86.174488,1,,,20201002,20250101,adm3,India,Bihar,,Ajhour,,4,POINT (86.174488 25.501356)
25.776645585489998,86.1889788390678,19,,,20201002,20250101,adm3,India,Bihar,,Sadar,,4,POINT (86.1889788390678 25.77664558549)
49.58,10.608889999999999,226,,,20201002,20250101,adm3,Germany,Bayern,,Neustadt a.d.Aisch-Bad Windsheim,,4,POINT (10.60889 49.58)
26.188288,86.71011800000002,1,,,20201002,20250101,adm3,India,Bihar,,Ratauli,,4,POINT (86.71011800000002 26.188288)
25.410126,86.260405,1,,,20201002,20250101,adm3,India,Bihar,,Pokharia,,4,POINT (86.26040500000001 25.410126)
50.416740000000004,16.16297,1,,,20201002,20250101,adm3,Czech Republic,Hradec Kralove Region,,Nachod,,4,POINT (16.16297 50.41674)
-13.3176,-71.596,1,,,20201002,20250101,adm3,Peru,PAUCARTAmbo,,CHALLABAMBA,,4,POINT (-71.596 -13.3176)
-14.797804999999999,-71.406689,1,,,20201002,20250101,adm3,Peru,ESPINAR,,PALLPATA,,4,POINT (-71.406689 -14.797805)
24.6591,85.4094,2,,,20201002,20250101,adm3,India,Bihar,,Sirdala,,4,POINT (85.40940000000001 24.6591)
29.8,78.74,2,,,20201002,20250101,adm3,India,Uttarakhand,,Pauri Garhwal,,4,POINT (78.73999999999999 29.8)
29.38,79.45,9,,,20201002,20250101,adm3,India,Uttarakhand,,Nainital,,4,POINT (79.45 29.38)
-9.8587,-76.6084,3,,,20201002,20250101,adm3,Peru,YAROWILCA,,CHAVINILLO,,4,POINT (-76.6084 -9.858700000000001)
12.58333,124.08333,1,,,20201002,20250101,adm3,Philippines,Sorsogon,,Matnog,,4,POINT (124.08333 12.58333)
26.261328000000002,87.450238,1,,,20201002,20250101,adm3,India,Bihar,,Jitwarpur,,4,POINT (87.450238 26.261328)
0.9609,-77.7316,4,,,20201002,20250101,adm3,Colombia,Narino,,Guachucal,,4,POINT (-77.7316 0.9609)
49.87186,8.648439999999999,220,,,20201002,20250101,adm3,Germany,Hessen,,Darmstadt,,4,POINT (8.648439999999999 49.87186)
51.66667,7.8166699999999985,470,,,20201002,20250101,adm3,Germany,Nordrhein-Westfalen,,Hamm,,4,POINT (7.816669999999998 51.66667)
-24.98,-56.27,1,,,20201002,20250101,adm3,Paraguay,Caaguazu,,Santa Rosa del Mbutuy,,4,POINT (-56.27 -24.98)
-26.75708400000001,-55.138085,1,,,20201002,20250101,adm3,Paraguay,Itapua,,Natalio,,4,POINT (-55.138085 -26.75708400000001)
25.99824,84.92212099999998,6,,,20201002,20250101,adm3,India,Bihar,,Narayanpur,,4,POINT (84.92212099999998 25.99824)
50.98333,11.31667,67,,,20201002,20250101,adm3,Germany,Thuringen,,Weimar,,4,POINT (11.31667 50.98333)
7.5,124.7,1,,,20201002,20250101,adm3,Philippines,Cotabato,,Banisilan,,4,POINT (124.7 7.5)
-15.7757,-72.8765,1,,,20201002,20250101,adm3,Peru,CONDESUYOS,,YAnaQUIHUA,,4,POINT (-72.87649999999999 -15.7757)
9.86667,123.4,1,,,20201002,20250101,adm3,Philippines,Cebu Province,,Badian,,4,POINT (123.4 9.866669999999999)
-9.2817,-77.6463,1,,,20201002,20250101,adm3,Peru,Carhuaz,,ANTA,,4,POINT (-77.6463 -9.281700000000001)
0.5133,-76.5007,2,,,20201002,20250101,adm3,Colombia,Putumayo,,Puerto Asis,,4,POINT (-76.50069999999999 0.5133)
49.21667,8.36667,145,,,20201002,20250101,adm3,Germany,Rheinland-Pfalz,,Germersheim,,4,POINT (8.366669999999999 49.21667)
5.266,-76.5649,5,,,20201002,20250101,adm3,Colombia,Choco,,Tado,,4,POINT (-76.56489999999999 5.266)
25.776645585489998,86.1889788390678,1,,,20201002,20250101,adm3,India,Bihar,,Shreepur,,4,POINT (86.1889788390678 25.77664558549)
15.07194,120.54194,5,,,20201002,20250101,adm3,Philippines,Pampanga,,Porac,,4,POINT (120.54194 15.07194)
-13.6295,-72.2325,3,,,20201002,20250101,adm3,Peru,ANTA,,ChinchaYPUJIO,,4,POINT (-72.2325 -13.6295)
25.984648,86.96618000000002,1,,,20201002,20250101,adm3,India,Bihar,,Sukhasan,,4,POINT (86.96618000000002 25.984648)
25.656566,86.044602,1,,,20201002,20250101,adm3,India,Bihar,,Khodawandpur,,4,POINT (86.044602 25.656566)
-9.7959,-76.3208,5,,,20201002,20250101,adm3,Peru,Huanuco,,Santa Maria DEL VALLE,,4,POINT (-76.32080000000001 -9.7959)
-12.6429,-74.8616,4,,,20201002,20250101,adm3,Peru,Huancavelica,,ACORIA,,4,POINT (-74.8616 -12.6429)
25.151156,84.902952,1,,,20201002,20250101,adm3,India,Bihar,,Shakurabad,,4,POINT (84.902952 25.151156)
-4.7276,-77.5185,13,,,20201002,20250101,adm3,Peru,Datem del Maranon,,MANSERICHE,,4,POINT (-77.5185 -4.7276)
6.95,124.88333,1,,,20201002,20250101,adm3,Philippines,Cotabato,,M'Lang,,4,POINT (124.88333 6.95)
49.75667,6.6413899999999995,195,,,20201002,20250101,adm3,Germany,Rheinland-Pfalz,,Trier-Saarburg,,4,POINT (6.641389999999999 49.75667)
-5.75,-77.25,5,,,20201002,20250101,adm3,Peru,Moyobamba,,JEPELACIO,,4,POINT (-77.25 -5.75)
5.0446,-73.7972,1,,,20201002,20250101,adm3,Colombia,Cundinamarca,,Sesquile,,4,POINT (-73.7972 5.0446)
-11.293,-76.7675,1,,,20201002,20250101,adm3,Peru,Huaral,,San Miguel DE ACOS,,4,POINT (-76.7675 -11.293)
6.116805,124.466549,1,,,20201002,20250101,adm3,Philippines,Sarangani,,Maitum,,4,POINT (124.466549 6.116805)
50.77361,14.196110000000001,3,,,20201002,20250101,adm3,Czech Republic,Usti nad Labem Region,,Decin,,4,POINT (14.19611 50.77361)
48.819077,13.570313,187,,,20201002,20250101,adm3,Germany,Bayern,,Freyung-Grafenau,,4,POINT (13.570313 48.819077)
-31.7,-68.46667,2,,,20201002,20250101,adm3,Argentina,San Juan,,Rawson,,4,POINT (-68.46666999999999 -31.7)
