lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
47.38036500000001,8.213096,1248,,,20200625,20200625,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1254,,,20200626,20200628,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1274,,,20200629,20200629,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1282,,,20200630,20200630,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1303,,,20200701,20200701,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1316,,,20200702,20200702,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1329,,,20200703,20200705,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
47.38036500000001,8.213096,1329,,,20200706,20250101,adm1,Switzerland,Aargau,,,,2,POINT (8.213096 47.38036500000001)
35.947536,50.812821,2,,,20200225,20200226,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,5,,,20200227,20200227,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,8,,,20200228,20200228,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,16,,,20200229,20200229,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,47,,,20200301,20200301,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,70,,,20200302,20200302,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,93,,,20200303,20200303,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,112,,,20200304,20200304,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,173,,,20200305,20200305,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,302,,,20200306,20200306,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,305,,,20200307,20200307,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,307,,,20200308,20200309,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,339,,,20200310,20200310,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,384,,,20200311,20200311,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,458,,,20200312,20200312,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,464,,,20200313,20200313,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,598,,,20200314,20200314,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,665,,,20200315,20200315,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,714,,,20200316,20200316,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,830,,,20200317,20200317,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,906,,,20200318,20200318,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
35.947536,50.812821,967,,,20200319,20200319,adm1,Iran,Alborz,,,,2,POINT (50.812821 35.947536)
