lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
37.16563,38.792664,6967,,,20201002,20250101,adm1,Turkey,Northeastern Anatolia,,,,2,POINT (38.792664 37.16563)
46.0,15.0,132,,,20201002,20250101,adm1,Slovenia,Coastal-Karst,,,,2,POINT (15 46)
28.16667,84.5,4339,28.0,,20201002,20250101,adm1,Nepal,Gandaki,,,,2,POINT (84.5 28.16667)
43.6661,126.1923,157,2.0,155.0,20201002,20250101,adm1,China,Jilin,,,,1,POINT (126.1923 43.6661)
36.82056,5.7666699999999995,1105,8.0,,20201002,20250101,adm1,Algeria,Jijel,,,,2,POINT (5.76667 36.82056)
47.85,35.12,4284,64.0,1429.0,20201002,20250101,adm1,Ukraine,Zaporizhzhya,,,,2,POINT (35.12 47.85)
27.302220000000002,-102.04472,26821,1911.0,1.0,20201002,20250101,adm1,Mexico,Coahuila,,,,2,POINT (-102.04472 27.30222)
35.083059999999996,136.98306000000002,5363,86.0,4924.0,20201002,20250101,adm1,Japan,Aichi,,,,2,POINT (136.98306 35.08306)
9.5,-1.0,547,,,20201002,20250101,adm1,Ghana,Northern,,,,2,POINT (-1 9.5)
54.59093000000001,-5.84,4533,551.0,,20201002,20250101,adm1,United Kingdom,Northern Ireland,,,,2,POINT (-5.84 54.59093000000001)
12.16667,6.25,78,5.0,73.0,20201002,20250101,adm1,Nigeria,Zamfara,,,,2,POINT (6.25 12.16667)
46.66667,16.83333,610,,,20201002,20250101,adm1,Hungary,Zala,,,,2,POINT (16.83333 46.66667)
15.0979,145.6739,73,2.0,,20201002,20250101,adm1,United States of America,Northern Mariana Islands,,,,1,POINT (145.6739 15.0979)
-12.4634,130.8456,33,,31.0,20201002,20250101,adm1,Australia,Northern Territory,,,,1,POINT (130.8456 -12.4634)
18.145,100.14056,1,,,20201002,20250101,adm1,Thailand,Phrae,,,,2,POINT (100.14056 18.145)
16.82639,100.26028000000001,6,,,20201002,20250101,adm1,Thailand,Phitsanulok,,,,2,POINT (100.26028 16.82639)
35.5,-98.0,89610,1044.0,,20201002,20250101,adm1,United States of America,Oklahoma,,,,2,POINT (-98 35.5)
13.110560000000001,99.94639000000001,2,,,20201002,20250101,adm1,Thailand,Phetchaburi,,,,2,POINT (99.94639000000001 13.11056)
10.14442,-64.67736,1507,,,20201002,20250101,adm1,Venezuela,Anzoátegui,,,,2,POINT (-64.67735999999999 10.14442)
12.78333,-16.21667,557,,,20201002,20250101,adm1,Senegal,Ziguinchor,,,,2,POINT (-16.21667 12.78333)
35.5,-80.0,214689,3579.0,,20201002,20250101,adm1,United States of America,North Carolina,,,,2,POINT (-80 35.5)
9.36,-68.32,390,,,20201002,20250101,adm1,Venezuela,Cojedes,,,,2,POINT (-68.31999999999999 9.359999999999999)
40.82222,140.7475,36,1.0,34.0,20201002,20250101,adm1,Japan,Aomori,,,,2,POINT (140.7475 40.82222)
50.2598,28.6692,6265,113.0,3613.0,20201002,20250101,adm1,Ukraine,Zhytomyr,,,,2,POINT (28.6692 50.2598)
1.48722,103.78111,752,,,20201002,20250101,adm1,Malaysia,Johor,,,,2,POINT (103.78111 1.48722)
47.5,-100.5,22694,264.0,,20201002,20250101,adm1,United States of America,North Dakota,,,,2,POINT (-100.5 47.5)
1.386549,103.93171600000001,19,,,20201002,20250101,adm1,Ghana,North East,,,,2,POINT (103.931716 1.386549)
-17.393539999999998,-66.15701,13644,1140.0,11004.0,20201002,20250101,adm1,Bolivia,Cochabamba,,,,2,POINT (-66.15701 -17.39354)
7.9,-67.46667,4970,,,20201002,20250101,adm1,Venezuela,Apure,,,,2,POINT (-67.46666999999999 7.9)
14.020829999999998,100.52472,39,,,20201002,20250101,adm1,Thailand,Pathum Thani,,,,2,POINT (100.52472 14.02083)
6.8677800000000016,101.25,94,,,20201002,20250101,adm1,Thailand,Pattani,,,,2,POINT (101.25 6.867780000000002)
8.4426,98.5194,2,,,20201002,20250101,adm1,Thailand,Phang Nga,,,,2,POINT (98.5194 8.442600000000001)
7.61556,100.07278000000001,14,,,20201002,20250101,adm1,Thailand,Phatthalung,,,,2,POINT (100.07278 7.61556)
19.191670000000002,99.87944,3,,,20201002,20250101,adm1,Thailand,Phayao,,,,2,POINT (99.87944 19.19167)
16.43477,101.15593,3,,,20201002,20250101,adm1,Thailand,Phetchabun,,,,2,POINT (101.15593 16.43477)
64.8255,-124.8457,5,,,20201002,20250101,adm1,Canada,Northwest Territories,,,,1,POINT (-124.8457 64.82550000000001)
46.0,25.0,41,,,20201002,20250101,adm1,Romania,Not identified,,,,2,POINT (25 46)
44.682,-63.7443,1089,65.0,,20201002,20250101,adm1,Canada,Nova Scotia,,,,1,POINT (-63.7443 44.682)
27.614,115.7221,935,1.0,934.0,20201002,20250101,adm1,China,Jiangxi,,,,1,POINT (115.7221 27.614)
45.809515999999995,15.973285,755,9.0,,20201002,20250101,adm1,Croatia,Zadarska,,,,2,POINT (15.973285 45.809516)
48.2,14.0,6865,73.0,5925.0,20201002,20250101,adm1,Austria,Oberösterreich,,,,2,POINT (14 48.2)
65.907191,-170.955,196,2.0,182.0,20201002,20250101,adm1,Russia,Chukotskiy Autonomous Oblast,,,,2,POINT (-170.955 65.907191)
14.04778,101.3725,9,,,20201002,20250101,adm1,Thailand,Prachinburi,,,,2,POINT (101.3725 14.04778)
11.8,99.78333,17,,,20201002,20250101,adm1,Thailand,Prachuap Khiri Khan,,,,2,POINT (99.78333000000001 11.8)
36.2797,50.0049,669,,,20201002,20250101,adm1,Iran,Qazvin,,,,2,POINT (50.0049 36.2797)
13.528889999999999,99.81444,7,,,20201002,20250101,adm1,Thailand,Ratchaburi,,,,2,POINT (99.81444 13.52889)
12.67556,101.27833000000001,6,,,20201002,20250101,adm1,Thailand,Rayong,,,,2,POINT (101.27833 12.67556)
16.05333,103.6525,3,,,20201002,20250101,adm1,Thailand,Roi Et,,,,2,POINT (103.6525 16.05333)
22.77167,-102.57528,7542,722.0,,20201002,20250101,adm1,Mexico,Zacatecas,,,,2,POINT (-102.57528 22.77167)
46.4846,30.7326,14069,211.0,2555.0,20201002,20250101,adm1,Ukraine,Odessa,,,,2,POINT (30.7326 46.4846)
20.15,85.5,222734,859.0,190080.0,20201002,20250101,adm1,India,Odisha,,,,2,POINT (85.5 20.15)
14.96667,-89.53333,1295,50.0,,20201002,20250101,adm1,Guatemala,Zacapa,,,,2,POINT (-89.53333000000001 14.96667)
40.5,-82.5,156811,4907.0,,20201002,20250101,adm1,United States of America,Ohio,,,,2,POINT (-82.5 40.5)
30.0572,107.874,585,6.0,578.0,20201002,20250101,adm1,China,Chongqing,,,,1,POINT (107.874 30.0572)
34.65,133.91666999999998,157,,149.0,20201002,20250101,adm1,Japan,Okayama,,,,2,POINT (133.91667 34.65)
26.528176000000002,127.93956100000001,2516,46.0,2270.0,20201002,20250101,adm1,Japan,Okinawa,,,,2,POINT (127.939561 26.528176)
10.25,-67.6,3747,,,20201002,20250101,adm1,Venezuela,Aragua,,,,2,POINT (-67.59999999999999 10.25)
-7.5,110.0,22734,,,20201002,20250101,adm1,Indonesia,Jawa Tengah,,,,2,POINT (110 -7.5)
-20.0,-64.41667,7153,484.0,4874.0,20201002,20250101,adm1,Bolivia,Chuquisaca,,,,2,POINT (-64.41667 -20)
19.41958,-99.161316,153286,12224.0,,20201002,20250101,adm1,Mexico,Ciudad de Mexico,,,,2,POINT (-99.161316 19.41958)
32.9711,119.455,666,,664.0,20201002,20250101,adm1,China,Jiangsu,,,,1,POINT (119.455 32.9711)
58.43333000000001,32.38333,5358,86.0,3795.0,20201002,20250101,adm1,Russia,Novgorod Oblast,,,,2,POINT (32.38333 58.43333000000001)
23.35,85.33,84664,721.0,72461.0,20201002,20250101,adm1,India,Jharkhand,,,,2,POINT (85.33 23.35)
48.41,23.29,10004,309.0,5031.0,20201002,20250101,adm1,Ukraine,Zakarpattia,,,,2,POINT (23.29 48.41)
55.45,79.55,13314,457.0,12064.0,20201002,20250101,adm1,Russia,Novosibirsk Oblast,,,,2,POINT (79.55 55.45)
46.775,23.5917,902,,,20201002,20250101,adm1,Romania,Cluj,,,,2,POINT (23.5917 46.775)
10.95,-64.01,3136,,,20201002,20250101,adm1,Venezuela,Nueva Esparta,,,,2,POINT (-64.01000000000001 10.95)
35.7518,104.2861,170,2.0,168.0,20201002,20250101,adm1,China,Gansu,,,,1,POINT (104.2861 35.7518)
16.89806,-96.41417,17005,1421.0,,20201002,20250101,adm1,Mexico,Oaxaca,,,,2,POINT (-96.41417 16.89806)
48.478609999999996,132.13917,965,14.0,693.0,20201002,20250101,adm1,Russia,Jewish Autonomous Oblast,,,,2,POINT (132.13917 48.47861)
25.566670000000002,-99.97055999999999,41183,3148.0,,20201002,20250101,adm1,Mexico,Nuevo Leon,,,,2,POINT (-99.97055999999999 25.56667)
46.16667,21.316670000000002,801,,,20201002,20250101,adm1,Romania,Arad,,,,2,POINT (21.31667 46.16667)
44.473469,14.925533999999999,831,10.0,,20201002,20250101,adm1,Croatia,Zagrebačka,,,,2,POINT (14.925534 44.473469)
-7.93917,112.95278,44058,,,20201002,20250101,adm1,Indonesia,Jawa Timur,,,,2,POINT (112.95278 -7.93917)
47.060266747176286,19.499349009146897,428,,,20201002,20250101,adm1,Hungary,Nógrád,,,,2,POINT (19.4993490091469 47.06026674717629)
-33.59,-70.7,16644,422.0,,20201002,20250101,adm1,Chile,O'Higgins,,,,2,POINT (-70.7 -33.59)
58.01389,56.24889,9991,285.0,6836.0,20201002,20250101,adm1,Russia,Perm Oblast,,,,2,POINT (56.24889 58.01389)
