state,district,active,confirmed,deceased,recovered,date
Jammu and Kashmir,Baramulla,50,110,3,57,20200513
Jammu and Kashmir,Baramulla,50,110,3,57,20200514
Jammu and Kashmir,Baramulla,46,116,3,67,20200515
Jammu and Kashmir,Baramulla,35,118,3,80,20200516
Jammu and Kashmir,Baramulla,35,118,3,80,20200517
Jammu and Kashmir,Baramulla,35,119,3,81,20200518
Jammu and Kashmir,Baramulla,26,121,4,91,20200519
Jammu and Kashmir,Baramulla,34,129,4,91,20200520
Jammu and Kashmir,Baramulla,34,129,4,91,20200521
Jammu and Kashmir,Baramulla,37,132,4,91,20200522
Jammu and Kashmir,Baramulla,34,136,4,98,20200523
Jammu and Kashmir,Baramulla,35,137,4,98,20200524
Jammu and Kashmir,Baramulla,35,137,4,98,20200525
Jammu and Kashmir,Baramulla,41,143,4,98,20200526
Jammu and Kashmir,Baramulla,51,153,4,98,20200527
Jammu and Kashmir,Baramulla,66,169,5,98,20200528
Jammu and Kashmir,Baramulla,70,177,5,102,20200529
Jammu and Kashmir,Baramulla,110,217,5,102,20200530
Jammu and Kashmir,Baramulla,124,232,5,103,20200531
Jammu and Kashmir,Baramulla,130,238,5,103,20200601
Jammu and Kashmir,Baramulla,136,245,6,103,20200602
Jammu and Kashmir,Baramulla,161,272,7,104,20200603
Jammu and Kashmir,Baramulla,190,301,7,104,20200604
Jammu and Kashmir,Baramulla,197,308,7,104,20200605
Jammu and Kashmir,Baramulla,205,317,7,105,20200606
Jammu and Kashmir,Baramulla,337,449,7,105,20200607
Jammu and Kashmir,Baramulla,368,482,7,107,20200608
Jammu and Kashmir,Baramulla,357,487,9,121,20200609
Jammu and Kashmir,Baramulla,363,495,10,122,20200610
Jammu and Kashmir,Baramulla,325,497,10,162,20200611
Jammu and Kashmir,Baramulla,330,504,10,164,20200612
Jammu and Kashmir,Baramulla,338,512,10,164,20200613
Jammu and Kashmir,Baramulla,338,515,11,166,20200614
Jammu and Kashmir,Baramulla,287,521,11,223,20200615
Jammu and Kashmir,Baramulla,291,525,11,223,20200616
Jammu and Kashmir,Baramulla,298,532,11,223,20200617
Jammu and Kashmir,Baramulla,277,552,12,263,20200618
Jammu and Kashmir,Baramulla,282,562,13,267,20200619
Jammu and Kashmir,Baramulla,302,582,13,267,20200620
Jammu and Kashmir,Baramulla,318,599,14,267,20200621
Jammu and Kashmir,Baramulla,336,617,14,267,20200622
Jammu and Kashmir,Baramulla,348,633,14,271,20200623
Jammu and Kashmir,Baramulla,322,670,14,334,20200624
Jammu and Kashmir,Baramulla,324,685,14,347,20200625
Jammu and Kashmir,Baramulla,375,748,14,359,20200626
Jammu and Kashmir,Baramulla,410,800,15,375,20200627
Jammu and Kashmir,Baramulla,416,806,15,375,20200628
Jammu and Kashmir,Baramulla,420,816,15,381,20200629
Jammu and Kashmir,Baramulla,463,860,16,381,20200630
Jammu and Kashmir,Baramulla,507,909,17,385,20200701
Jammu and Kashmir,Baramulla,501,928,18,409,20200702
Jammu and Kashmir,Baramulla,518,949,19,412,20200703
Jammu and Kashmir,Baramulla,563,1006,22,421,20200704
Jammu and Kashmir,Baramulla,561,1023,23,439,20200705
Jammu and Kashmir,Baramulla,588,1064,26,450,20200706
Jammu and Kashmir,Baramulla,616,1094,28,450,20200707
Jammu and Kashmir,Baramulla,645,1176,30,501,20200708
Jammu and Kashmir,Baramulla,645,1176,30,501,20200709
Jammu and Kashmir,Budgam,14,26,0,12,20200503
Jammu and Kashmir,Budgam,18,30,0,12,20200504
Jammu and Kashmir,Budgam,18,30,0,12,20200505
Jammu and Kashmir,Budgam,18,30,0,12,20200506
Jammu and Kashmir,Budgam,19,31,0,12,20200507
Jammu and Kashmir,Budgam,33,46,0,13,20200508
Jammu and Kashmir,Budgam,33,46,0,13,20200509
Jammu and Kashmir,Budgam,33,46,0,13,20200510
Jammu and Kashmir,Budgam,32,46,0,14,20200511
Jammu and Kashmir,Budgam,32,46,0,14,20200512
Jammu and Kashmir,Budgam,39,53,0,14,20200513
Jammu and Kashmir,Budgam,35,53,0,18,20200514
Jammu and Kashmir,Budgam,32,53,0,21,20200515
Jammu and Kashmir,Budgam,29,58,1,28,20200516
Jammu and Kashmir,Budgam,29,58,1,28,20200517
Jammu and Kashmir,Budgam,28,59,1,30,20200518
Jammu and Kashmir,Budgam,28,59,1,30,20200519
Jammu and Kashmir,Budgam,28,59,1,30,20200520
Jammu and Kashmir,Budgam,31,63,2,30,20200521
Jammu and Kashmir,Budgam,27,64,2,35,20200522
Jammu and Kashmir,Budgam,27,64,2,35,20200523
Jammu and Kashmir,Budgam,15,64,2,47,20200524
Jammu and Kashmir,Budgam,15,64,2,47,20200525
Jammu and Kashmir,Budgam,27,76,2,47,20200526
Jammu and Kashmir,Budgam,25,78,2,51,20200527
Jammu and Kashmir,Budgam,36,89,2,51,20200528
Jammu and Kashmir,Budgam,35,89,2,52,20200529
Jammu and Kashmir,Budgam,36,99,2,61,20200530
Jammu and Kashmir,Budgam,47,110,2,61,20200531
Jammu and Kashmir,Budgam,47,110,2,61,20200601
Jammu and Kashmir,Budgam,55,118,2,61,20200602
Jammu and Kashmir,Budgam,55,124,2,67,20200603
Jammu and Kashmir,Budgam,60,129,2,67,20200604
Jammu and Kashmir,Budgam,69,138,2,67,20200605
Jammu and Kashmir,Budgam,70,142,2,70,20200606
Jammu and Kashmir,Budgam,88,160,2,70,20200607
Jammu and Kashmir,Budgam,121,200,2,77,20200608
Jammu and Kashmir,Budgam,129,209,2,78,20200609
Jammu and Kashmir,Budgam,130,211,2,79,20200610
Jammu and Kashmir,Budgam,132,214,2,80,20200611
Jammu and Kashmir,Budgam,111,220,2,107,20200612
Jammu and Kashmir,Budgam,119,228,2,107,20200613
Jammu and Kashmir,Budgam,124,239,3,112,20200614
Jammu and Kashmir,Budgam,129,245,4,112,20200615
Jammu and Kashmir,Budgam,143,259,4,112,20200616
Jammu and Kashmir,Budgam,144,264,4,116,20200617
Jammu and Kashmir,Budgam,161,289,5,123,20200618
Jammu and Kashmir,Budgam,163,291,5,123,20200619
Jammu and Kashmir,Budgam,176,311,6,129,20200620
Jammu and Kashmir,Budgam,191,326,6,129,20200621
Jammu and Kashmir,Budgam,207,346,6,133,20200622
Jammu and Kashmir,Budgam,192,346,6,148,20200623
Jammu and Kashmir,Budgam,188,347,6,153,20200624
Jammu and Kashmir,Budgam,161,347,6,180,20200625
Jammu and Kashmir,Budgam,165,358,7,186,20200626
Jammu and Kashmir,Budgam,178,371,7,186,20200627
Jammu and Kashmir,Budgam,177,393,7,209,20200628
Jammu and Kashmir,Budgam,174,397,7,216,20200629
Jammu and Kashmir,Budgam,186,416,7,223,20200630
Jammu and Kashmir,Budgam,181,422,7,234,20200701
Jammu and Kashmir,Budgam,189,434,8,237,20200702
Jammu and Kashmir,Budgam,193,439,9,237,20200703
Jammu and Kashmir,Budgam,216,466,9,241,20200704
Jammu and Kashmir,Budgam,203,486,9,274,20200705
Jammu and Kashmir,Budgam,198,489,10,281,20200706
Jammu and Kashmir,Budgam,205,499,10,284,20200707
Jammu and Kashmir,Budgam,201,504,11,292,20200708
Jammu and Kashmir,Budgam,201,504,11,292,20200709
Jammu and Kashmir,Doda,0,0,0,0,20200513
Jammu and Kashmir,Doda,0,0,0,0,20200514
Jammu and Kashmir,Doda,0,0,0,0,20200515
Jammu and Kashmir,Doda,0,0,0,0,20200516
Jammu and Kashmir,Doda,0,0,0,0,20200517
Jammu and Kashmir,Doda,1,1,0,0,20200518
Jammu and Kashmir,Doda,1,1,0,0,20200519
Jammu and Kashmir,Doda,1,1,0,0,20200520
Jammu and Kashmir,Doda,1,1,0,0,20200521
Jammu and Kashmir,Doda,1,1,0,0,20200522
Jammu and Kashmir,Doda,1,1,0,0,20200523
Jammu and Kashmir,Doda,1,1,0,0,20200524
Jammu and Kashmir,Doda,2,2,0,0,20200525
Jammu and Kashmir,Doda,2,2,0,0,20200526
Jammu and Kashmir,Doda,2,2,0,0,20200527
Jammu and Kashmir,Doda,1,2,0,1,20200528
Jammu and Kashmir,Doda,1,2,0,1,20200529
Jammu and Kashmir,Doda,4,5,0,1,20200530
Jammu and Kashmir,Doda,4,5,0,1,20200531
Jammu and Kashmir,Doda,24,26,1,1,20200601
Jammu and Kashmir,Doda,25,27,1,1,20200602
Jammu and Kashmir,Doda,25,27,1,1,20200603
Jammu and Kashmir,Doda,28,30,1,1,20200604
Jammu and Kashmir,Doda,33,35,1,1,20200605
Jammu and Kashmir,Doda,34,36,1,1,20200606
Jammu and Kashmir,Doda,39,41,1,1,20200607
Jammu and Kashmir,Doda,39,42,1,2,20200608
Jammu and Kashmir,Doda,39,42,1,2,20200609
Jammu and Kashmir,Doda,40,43,1,2,20200610
Jammu and Kashmir,Doda,43,46,1,2,20200611
Jammu and Kashmir,Doda,28,49,1,20,20200612
Jammu and Kashmir,Doda,34,57,1,22,20200613
Jammu and Kashmir,Doda,39,63,1,23,20200614
Jammu and Kashmir,Doda,38,63,1,24,20200615
Jammu and Kashmir,Doda,33,63,1,29,20200616
Jammu and Kashmir,Doda,32,63,1,30,20200617
Jammu and Kashmir,Doda,23,63,1,39,20200618
Jammu and Kashmir,Doda,23,63,1,39,20200619
Jammu and Kashmir,Doda,27,67,1,39,20200620
Jammu and Kashmir,Doda,25,67,1,41,20200621
Jammu and Kashmir,Doda,18,68,1,49,20200622
Jammu and Kashmir,Doda,18,70,1,51,20200623
Jammu and Kashmir,Doda,16,71,1,54,20200624
Jammu and Kashmir,Doda,17,72,1,54,20200625
Jammu and Kashmir,Doda,17,72,1,54,20200626
Jammu and Kashmir,Doda,17,72,1,54,20200627
Jammu and Kashmir,Doda,16,74,1,57,20200628
Jammu and Kashmir,Doda,19,77,1,57,20200629
Jammu and Kashmir,Doda,18,77,1,58,20200630
Jammu and Kashmir,Doda,20,80,1,59,20200701
Jammu and Kashmir,Doda,25,86,2,59,20200702
Jammu and Kashmir,Doda,27,89,2,60,20200703
Jammu and Kashmir,Doda,28,90,2,60,20200704
Jammu and Kashmir,Doda,31,93,2,60,20200705
Jammu and Kashmir,Doda,31,93,2,60,20200706
Jammu and Kashmir,Doda,43,106,2,61,20200707
Jammu and Kashmir,Doda,56,120,2,62,20200708
Jammu and Kashmir,Doda,56,120,2,62,20200709
Jammu and Kashmir,Ganderbal,14,14,0,0,20200421
Jammu and Kashmir,Ganderbal,14,14,0,0,20200422
Jammu and Kashmir,Ganderbal,14,14,0,0,20200423
Jammu and Kashmir,Ganderbal,12,14,0,2,20200424
Jammu and Kashmir,Ganderbal,12,14,0,2,20200425
Jammu and Kashmir,Ganderbal,12,14,0,2,20200426
Jammu and Kashmir,Ganderbal,9,14,0,5,20200427
Jammu and Kashmir,Ganderbal,9,14,0,5,20200428
Jammu and Kashmir,Ganderbal,9,14,0,5,20200429
Jammu and Kashmir,Ganderbal,9,14,0,5,20200430
Jammu and Kashmir,Ganderbal,1,14,0,13,20200501
Jammu and Kashmir,Ganderbal,0,14,0,14,20200502
Jammu and Kashmir,Ganderbal,0,14,0,14,20200503
Jammu and Kashmir,Ganderbal,0,14,0,14,20200504
Jammu and Kashmir,Ganderbal,0,14,0,14,20200505
Jammu and Kashmir,Ganderbal,1,15,0,14,20200506
Jammu and Kashmir,Ganderbal,2,16,0,14,20200507
Jammu and Kashmir,Ganderbal,5,19,0,14,20200508
Jammu and Kashmir,Ganderbal,9,23,0,14,20200509
Jammu and Kashmir,Ganderbal,9,23,0,14,20200510
Jammu and Kashmir,Ganderbal,9,23,0,14,20200511
Jammu and Kashmir,Ganderbal,9,23,0,14,20200512
Jammu and Kashmir,Ganderbal,9,23,0,14,20200513
Jammu and Kashmir,Ganderbal,9,23,0,14,20200514
Jammu and Kashmir,Ganderbal,9,23,0,14,20200515
Jammu and Kashmir,Ganderbal,9,23,0,14,20200516
Jammu and Kashmir,Ganderbal,9,23,0,14,20200517
Jammu and Kashmir,Ganderbal,9,24,0,15,20200518
Jammu and Kashmir,Ganderbal,10,25,0,15,20200519
Jammu and Kashmir,Ganderbal,10,25,0,15,20200520
Jammu and Kashmir,Ganderbal,12,27,0,15,20200521
Jammu and Kashmir,Ganderbal,12,27,0,15,20200522
Jammu and Kashmir,Ganderbal,12,27,0,15,20200523
Jammu and Kashmir,Ganderbal,3,27,0,24,20200524
Jammu and Kashmir,Ganderbal,3,27,0,24,20200525
Jammu and Kashmir,Ganderbal,7,31,0,24,20200526
Jammu and Kashmir,Ganderbal,7,31,0,24,20200527
Jammu and Kashmir,Ganderbal,7,31,0,24,20200528
Jammu and Kashmir,Ganderbal,7,31,0,24,20200529
Jammu and Kashmir,Ganderbal,8,32,0,24,20200530
Jammu and Kashmir,Ganderbal,8,32,0,24,20200531
Jammu and Kashmir,Ganderbal,10,34,0,24,20200601
Jammu and Kashmir,Ganderbal,10,34,0,24,20200602
Jammu and Kashmir,Ganderbal,11,37,0,26,20200603
Jammu and Kashmir,Ganderbal,15,41,0,26,20200604
Jammu and Kashmir,Ganderbal,16,42,0,26,20200605
Jammu and Kashmir,Ganderbal,16,42,0,26,20200606
Jammu and Kashmir,Ganderbal,30,56,0,26,20200607
Jammu and Kashmir,Ganderbal,31,57,0,26,20200608
Jammu and Kashmir,Ganderbal,32,58,0,26,20200609
Jammu and Kashmir,Ganderbal,32,58,0,26,20200610
Jammu and Kashmir,Ganderbal,27,59,0,32,20200611
Jammu and Kashmir,Ganderbal,23,59,0,36,20200612
Jammu and Kashmir,Ganderbal,22,61,0,39,20200613
Jammu and Kashmir,Ganderbal,21,61,0,40,20200614
Jammu and Kashmir,Ganderbal,9,63,0,54,20200615
Jammu and Kashmir,Ganderbal,8,63,0,55,20200616
Jammu and Kashmir,Ganderbal,9,64,0,55,20200617
Jammu and Kashmir,Ganderbal,9,65,0,56,20200618
Jammu and Kashmir,Ganderbal,10,66,0,56,20200619
Jammu and Kashmir,Ganderbal,9,67,0,58,20200620
Jammu and Kashmir,Ganderbal,9,68,0,59,20200621
Jammu and Kashmir,Ganderbal,9,68,0,59,20200622
Jammu and Kashmir,Ganderbal,14,73,0,59,20200623
Jammu and Kashmir,Ganderbal,17,76,0,59,20200624
Jammu and Kashmir,Ganderbal,23,82,0,59,20200625
Jammu and Kashmir,Ganderbal,20,82,0,62,20200626
Jammu and Kashmir,Ganderbal,24,86,0,62,20200627
Jammu and Kashmir,Ganderbal,28,90,0,62,20200628
Jammu and Kashmir,Ganderbal,29,91,0,62,20200629
Jammu and Kashmir,Ganderbal,30,92,0,62,20200630
Jammu and Kashmir,Ganderbal,41,103,0,62,20200701
Jammu and Kashmir,Ganderbal,48,110,0,62,20200702
Jammu and Kashmir,Ganderbal,56,118,0,62,20200703
Jammu and Kashmir,Ganderbal,58,121,1,62,20200704
Jammu and Kashmir,Ganderbal,44,119,1,74,20200705
Jammu and Kashmir,Ganderbal,42,120,1,77,20200706
Jammu and Kashmir,Ganderbal,55,134,1,78,20200707
Jammu and Kashmir,Ganderbal,59,138,1,78,20200708
Jammu and Kashmir,Ganderbal,59,138,1,78,20200709
Jammu and Kashmir,Jammu,26,26,0,0,20200421
Jammu and Kashmir,Jammu,26,26,0,0,20200422
Jammu and Kashmir,Jammu,26,26,0,0,20200423
Jammu and Kashmir,Jammu,21,26,0,5,20200424
Jammu and Kashmir,Jammu,19,26,0,7,20200425
Jammu and Kashmir,Jammu,12,26,0,14,20200426
Jammu and Kashmir,Jammu,11,26,0,15,20200427
Jammu and Kashmir,Jammu,8,26,0,18,20200428
Jammu and Kashmir,Jammu,3,26,0,23,20200429
Jammu and Kashmir,Jammu,0,26,0,26,20200430
Jammu and Kashmir,Jammu,0,26,0,26,20200501
Jammu and Kashmir,Jammu,0,26,0,26,20200502
Jammu and Kashmir,Jammu,0,26,0,26,20200503
Jammu and Kashmir,Jammu,1,27,0,26,20200504
Jammu and Kashmir,Jammu,1,27,0,26,20200505
Jammu and Kashmir,Jammu,3,29,0,26,20200506
Jammu and Kashmir,Jammu,5,31,0,26,20200507
Jammu and Kashmir,Jammu,5,31,0,26,20200508
Jammu and Kashmir,Jammu,5,31,0,26,20200509
Jammu and Kashmir,Jammu,6,32,0,26,20200510
Jammu and Kashmir,Jammu,9,35,0,26,20200511
Jammu and Kashmir,Jammu,9,35,0,26,20200512
Jammu and Kashmir,Jammu,12,38,0,26,20200513
Jammu and Kashmir,Jammu,11,38,1,26,20200514
Jammu and Kashmir,Jammu,12,39,1,26,20200515
Jammu and Kashmir,Jammu,11,39,1,27,20200516
Jammu and Kashmir,Jammu,17,45,1,27,20200517
Jammu and Kashmir,Jammu,19,47,1,27,20200518
Jammu and Kashmir,Jammu,17,47,1,29,20200519
Jammu and Kashmir,Jammu,35,67,1,31,20200520
Jammu and Kashmir,Jammu,36,68,1,31,20200521
Jammu and Kashmir,Jammu,36,68,1,31,20200522
Jammu and Kashmir,Jammu,40,72,1,31,20200523
Jammu and Kashmir,Jammu,43,78,1,34,20200524
Jammu and Kashmir,Jammu,63,99,2,34,20200525
Jammu and Kashmir,Jammu,73,109,2,34,20200526
Jammu and Kashmir,Jammu,75,113,2,36,20200527
Jammu and Kashmir,Jammu,83,121,2,36,20200528
Jammu and Kashmir,Jammu,89,128,2,37,20200529
Jammu and Kashmir,Jammu,91,130,2,37,20200530
Jammu and Kashmir,Jammu,95,136,2,39,20200531
Jammu and Kashmir,Jammu,101,144,2,41,20200601
Jammu and Kashmir,Jammu,114,157,2,41,20200602
Jammu and Kashmir,Jammu,124,167,2,41,20200603
Jammu and Kashmir,Jammu,124,178,2,52,20200604
Jammu and Kashmir,Jammu,125,190,2,63,20200605
Jammu and Kashmir,Jammu,130,200,3,67,20200606
Jammu and Kashmir,Jammu,149,222,3,70,20200607
Jammu and Kashmir,Jammu,161,234,3,70,20200608
Jammu and Kashmir,Jammu,145,238,3,90,20200609
Jammu and Kashmir,Jammu,134,242,3,105,20200610
Jammu and Kashmir,Jammu,143,253,3,107,20200611
Jammu and Kashmir,Jammu,141,261,3,117,20200612
Jammu and Kashmir,Jammu,144,267,3,120,20200613
Jammu and Kashmir,Jammu,132,273,4,137,20200614
Jammu and Kashmir,Jammu,136,279,4,139,20200615
Jammu and Kashmir,Jammu,129,279,4,146,20200616
Jammu and Kashmir,Jammu,116,279,4,159,20200617
Jammu and Kashmir,Jammu,118,290,6,166,20200618
Jammu and Kashmir,Jammu,113,298,6,179,20200619
Jammu and Kashmir,Jammu,109,309,7,193,20200620
Jammu and Kashmir,Jammu,109,309,7,193,20200621
Jammu and Kashmir,Jammu,99,310,7,204,20200622
Jammu and Kashmir,Jammu,71,311,7,233,20200623
Jammu and Kashmir,Jammu,71,318,7,240,20200624
Jammu and Kashmir,Jammu,68,322,7,247,20200625
Jammu and Kashmir,Jammu,60,322,7,255,20200626
Jammu and Kashmir,Jammu,59,325,7,259,20200627
Jammu and Kashmir,Jammu,59,333,7,267,20200628
Jammu and Kashmir,Jammu,51,336,7,278,20200629
Jammu and Kashmir,Jammu,61,348,7,280,20200630
Jammu and Kashmir,Jammu,68,359,8,283,20200701
Jammu and Kashmir,Jammu,71,363,8,284,20200702
Jammu and Kashmir,Jammu,73,376,8,295,20200703
Jammu and Kashmir,Jammu,79,388,8,301,20200704
Jammu and Kashmir,Jammu,88,397,8,301,20200705
Jammu and Kashmir,Jammu,90,403,8,305,20200706
Jammu and Kashmir,Jammu,97,415,8,310,20200707
Jammu and Kashmir,Jammu,96,417,8,313,20200708
Jammu and Kashmir,Jammu,96,417,8,313,20200709
Jammu and Kashmir,Kathua,1,1,0,0,20200421
Jammu and Kashmir,Kathua,1,1,0,0,20200422
Jammu and Kashmir,Kathua,1,1,0,0,20200423
Jammu and Kashmir,Kathua,1,1,0,0,20200424
Jammu and Kashmir,Kathua,1,1,0,0,20200425
Jammu and Kashmir,Kathua,1,1,0,0,20200426
Jammu and Kashmir,Kathua,1,1,0,0,20200427
Jammu and Kashmir,Kathua,1,1,0,0,20200428
Jammu and Kashmir,Kathua,1,1,0,0,20200429
Jammu and Kashmir,Kathua,1,1,0,0,20200430
Jammu and Kashmir,Kathua,1,1,0,0,20200501
Jammu and Kashmir,Kathua,1,1,0,0,20200502
Jammu and Kashmir,Kathua,1,1,0,0,20200503
Jammu and Kashmir,Kathua,1,1,0,0,20200504
Jammu and Kashmir,Kathua,1,1,0,0,20200505
Jammu and Kashmir,Kathua,1,1,0,0,20200506
Jammu and Kashmir,Kathua,1,1,0,0,20200507
Jammu and Kashmir,Kathua,0,1,0,1,20200508
Jammu and Kashmir,Kathua,1,2,0,1,20200509
Jammu and Kashmir,Kathua,2,3,0,1,20200510
Jammu and Kashmir,Kathua,5,6,0,1,20200511
Jammu and Kashmir,Kathua,12,13,0,1,20200512
Jammu and Kashmir,Kathua,16,17,0,1,20200513
Jammu and Kashmir,Kathua,16,17,0,1,20200514
Jammu and Kashmir,Kathua,20,21,0,1,20200515
Jammu and Kashmir,Kathua,30,31,0,1,20200516
Jammu and Kashmir,Kathua,31,32,0,1,20200517
Jammu and Kashmir,Kathua,33,34,0,1,20200518
Jammu and Kashmir,Kathua,35,36,0,1,20200519
Jammu and Kashmir,Kathua,36,37,0,1,20200520
Jammu and Kashmir,Kathua,36,40,0,4,20200521
Jammu and Kashmir,Kathua,36,40,0,4,20200522
Jammu and Kashmir,Kathua,35,41,0,6,20200523
Jammu and Kashmir,Kathua,39,45,0,6,20200524
Jammu and Kashmir,Kathua,43,49,0,6,20200525
Jammu and Kashmir,Kathua,38,53,0,15,20200526
Jammu and Kashmir,Kathua,40,56,0,16,20200527
Jammu and Kashmir,Kathua,43,59,0,16,20200528
Jammu and Kashmir,Kathua,46,65,0,19,20200529
Jammu and Kashmir,Kathua,52,71,0,19,20200530
Jammu and Kashmir,Kathua,54,74,0,20,20200531
Jammu and Kashmir,Kathua,54,79,0,25,20200601
Jammu and Kashmir,Kathua,54,81,0,27,20200602
Jammu and Kashmir,Kathua,53,80,0,27,20200603
Jammu and Kashmir,Kathua,55,83,0,28,20200604
Jammu and Kashmir,Kathua,62,94,0,32,20200605
Jammu and Kashmir,Kathua,69,105,0,36,20200606
Jammu and Kashmir,Kathua,69,107,0,38,20200607
Jammu and Kashmir,Kathua,78,118,0,40,20200608
Jammu and Kashmir,Kathua,76,121,0,45,20200609
Jammu and Kashmir,Kathua,74,123,0,49,20200610
Jammu and Kashmir,Kathua,74,123,0,49,20200611
Jammu and Kashmir,Kathua,90,149,0,59,20200612
Jammu and Kashmir,Kathua,86,155,0,69,20200613
Jammu and Kashmir,Kathua,88,159,0,71,20200614
Jammu and Kashmir,Kathua,84,160,0,76,20200615
Jammu and Kashmir,Kathua,86,162,0,76,20200616
Jammu and Kashmir,Kathua,82,163,0,81,20200617
Jammu and Kashmir,Kathua,82,175,0,93,20200618
Jammu and Kashmir,Kathua,85,182,0,97,20200619
Jammu and Kashmir,Kathua,87,189,0,102,20200620
Jammu and Kashmir,Kathua,88,194,0,106,20200621
Jammu and Kashmir,Kathua,84,196,0,112,20200622
Jammu and Kashmir,Kathua,86,201,0,115,20200623
Jammu and Kashmir,Kathua,86,203,0,117,20200624
Jammu and Kashmir,Kathua,87,206,0,119,20200625
Jammu and Kashmir,Kathua,83,211,0,128,20200626
Jammu and Kashmir,Kathua,59,211,0,152,20200627
Jammu and Kashmir,Kathua,62,214,0,152,20200628
Jammu and Kashmir,Kathua,71,227,0,156,20200629
Jammu and Kashmir,Kathua,71,232,1,160,20200630
Jammu and Kashmir,Kathua,70,232,1,161,20200701
Jammu and Kashmir,Kathua,66,232,1,165,20200702
Jammu and Kashmir,Kathua,64,242,1,177,20200703
Jammu and Kashmir,Kathua,64,242,1,177,20200704
Jammu and Kashmir,Kathua,60,249,1,188,20200705
Jammu and Kashmir,Kathua,63,254,1,190,20200706
Jammu and Kashmir,Kathua,64,260,1,195,20200707
Jammu and Kashmir,Kathua,60,261,1,200,20200708
Jammu and Kashmir,Kathua,60,261,1,200,20200709
Jammu and Kashmir,Kishtwar,1,1,0,0,20200421
Jammu and Kashmir,Kishtwar,1,1,0,0,20200422
Jammu and Kashmir,Kishtwar,1,1,0,0,20200423
Jammu and Kashmir,Kishtwar,0,1,0,1,20200424
Jammu and Kashmir,Kishtwar,0,1,0,1,20200425
Jammu and Kashmir,Kishtwar,0,1,0,1,20200426
Jammu and Kashmir,Kishtwar,0,1,0,1,20200427
Jammu and Kashmir,Kishtwar,0,1,0,1,20200428
Jammu and Kashmir,Kishtwar,0,1,0,1,20200429
Jammu and Kashmir,Kishtwar,0,1,0,1,20200430
Jammu and Kashmir,Kishtwar,0,1,0,1,20200501
Jammu and Kashmir,Kishtwar,0,1,0,1,20200502
Jammu and Kashmir,Kishtwar,0,1,0,1,20200503
Jammu and Kashmir,Kishtwar,0,1,0,1,20200504
Jammu and Kashmir,Kishtwar,0,1,0,1,20200505
Jammu and Kashmir,Kishtwar,0,1,0,1,20200506
Jammu and Kashmir,Kishtwar,0,1,0,1,20200507
Jammu and Kashmir,Kishtwar,0,1,0,1,20200508
Jammu and Kashmir,Kishtwar,0,1,0,1,20200509
Jammu and Kashmir,Kishtwar,0,1,0,1,20200510
Jammu and Kashmir,Kishtwar,0,1,0,1,20200511
Jammu and Kashmir,Kishtwar,0,1,0,1,20200512
Jammu and Kashmir,Kishtwar,0,1,0,1,20200513
Jammu and Kashmir,Kishtwar,0,1,0,1,20200514
Jammu and Kashmir,Kishtwar,0,1,0,1,20200515
Jammu and Kashmir,Kishtwar,0,1,0,1,20200516
Jammu and Kashmir,Kishtwar,0,1,0,1,20200517
Jammu and Kashmir,Kishtwar,1,2,0,1,20200518
Jammu and Kashmir,Kishtwar,1,2,0,1,20200519
Jammu and Kashmir,Kishtwar,4,5,0,1,20200520
Jammu and Kashmir,Kishtwar,5,6,0,1,20200521
Jammu and Kashmir,Kishtwar,5,6,0,1,20200522
Jammu and Kashmir,Kishtwar,6,7,0,1,20200523
Jammu and Kashmir,Kishtwar,6,7,0,1,20200524
Jammu and Kashmir,Kishtwar,6,7,0,1,20200525
Jammu and Kashmir,Kishtwar,6,7,0,1,20200526
Jammu and Kashmir,Kishtwar,6,7,0,1,20200527
Jammu and Kashmir,Kishtwar,6,7,0,1,20200528
Jammu and Kashmir,Kishtwar,6,7,0,1,20200529
Jammu and Kashmir,Kishtwar,6,7,0,1,20200530
Jammu and Kashmir,Kishtwar,6,7,0,1,20200531
Jammu and Kashmir,Kishtwar,10,11,0,1,20200601
Jammu and Kashmir,Kishtwar,8,11,0,3,20200602
Jammu and Kashmir,Kishtwar,9,12,0,3,20200603
Jammu and Kashmir,Kishtwar,14,17,0,3,20200604
Jammu and Kashmir,Kishtwar,13,17,0,4,20200605
Jammu and Kashmir,Kishtwar,13,17,0,4,20200606
Jammu and Kashmir,Kishtwar,13,17,0,4,20200607
Jammu and Kashmir,Kishtwar,13,17,0,4,20200608
Jammu and Kashmir,Kishtwar,17,21,0,4,20200609
Jammu and Kashmir,Kishtwar,15,21,0,6,20200610
Jammu and Kashmir,Kishtwar,15,21,0,6,20200611
Jammu and Kashmir,Kishtwar,16,22,0,6,20200612
Jammu and Kashmir,Kishtwar,16,22,0,6,20200613
Jammu and Kashmir,Kishtwar,16,22,0,6,20200614
Jammu and Kashmir,Kishtwar,14,23,0,9,20200615
Jammu and Kashmir,Kishtwar,13,23,0,10,20200616
Jammu and Kashmir,Kishtwar,13,23,0,10,20200617
Jammu and Kashmir,Kishtwar,13,23,0,10,20200618
Jammu and Kashmir,Kishtwar,13,23,0,10,20200619
Jammu and Kashmir,Kishtwar,16,24,0,8,20200620
Jammu and Kashmir,Kishtwar,15,25,0,10,20200621
Jammu and Kashmir,Kishtwar,10,25,0,15,20200622
Jammu and Kashmir,Kishtwar,10,25,0,15,20200623
